Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (in),qc,Precip (in),qc,Sol Rad (Ly/day),qc,Avg Vap Pres (mBars),qc,Max Air Temp (F),qc,Min Air Temp (F),qc,Avg Air Temp (F),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (F),qc,Avg Wind Speed (mph),qc,Wind Run (miles),qc,Avg Soil Temp (F),qc
56,Los Banos,San Joaquin Valley,12/12/2012,347,0.02, ,0.08, ,94, ,9.6, ,52.4, ,39.8, ,47.9, ,91, ,75, ,85, ,43.6, ,4.0, ,96.9, ,54.5, 
56,Los Banos,San Joaquin Valley,12/13/2012,348,0.04, ,0.01, ,193, ,7.7, ,51.5, ,34.4, ,42.0, ,93, ,67, ,84, ,37.6, ,3.5, ,85.1, ,54.2, 
56,Los Banos,San Joaquin Valley,12/14/2012,349,0.03, ,0.00, ,142, ,6.8, ,51.2, ,29.0, ,40.6, ,92, ,58, ,80, ,34.8, ,1.8, ,43.0, ,52.8, 
56,Los Banos,San Joaquin Valley,12/15/2012,350,0.02,R,0.17, ,129, ,7.5, ,50.9, ,29.6, ,41.7, ,93, ,65, ,84, ,37.1, ,3.1, ,74.4, ,52.3, 
56,Los Banos,San Joaquin Valley,12/16/2012,351,0.03, ,0.00, ,159, ,8.9, ,51.7, ,34.5, ,45.4, ,91, ,77, ,86, ,41.4, ,2.6, ,62.1, ,52.4, 
56,Los Banos,San Joaquin Valley,12/17/2012,352,0.03, ,0.09, ,117, ,11.0, ,62.7, ,46.5, ,51.4, ,92, ,67, ,85, ,47.0, ,6.1, ,146.5, ,53.4, 
56,Los Banos,San Joaquin Valley,12/18/2012,353,0.08, ,0.00, ,238, ,6.6, ,53.6, ,36.8, ,45.3, ,83, ,41, ,64, ,33.9, ,8.3, ,199.6, ,53.7, 
56,Los Banos,San Joaquin Valley,12/19/2012,354,0.05, ,0.00, ,241, ,5.4, ,51.1, ,29.7, ,38.4, ,87, ,44, ,68, ,28.7, ,3.2, ,77.4, ,52.2, 
56,Los Banos,San Joaquin Valley,12/20/2012,355,0.05, ,0.00, ,236, ,5.7, ,55.7, ,27.1, ,39.1, ,90, ,44, ,70, ,30.1, ,4.3, ,103.7, ,50.7, 
56,Los Banos,San Joaquin Valley,12/21/2012,356,0.06, ,0.02, ,120, ,6.7, ,57.8, ,29.7, ,44.0, ,87, ,44, ,68, ,34.2, ,8.3, ,199.7, ,50.1, 
56,Los Banos,San Joaquin Valley,12/22/2012,357,0.02, ,0.31, ,64, ,9.3, ,52.6, ,42.1, ,47.0, ,91, ,75, ,84, ,42.6, ,7.9, ,190.6, ,50.9, 
56,Los Banos,San Joaquin Valley,12/23/2012,358,0.01, ,0.56, ,45, ,9.4, ,51.0, ,38.2, ,45.6, ,93, ,84, ,90, ,42.9, ,13.1,R,315.6,R,51.3, 
56,Los Banos,San Joaquin Valley,12/24/2012,359,0.05,R,0.01, ,235, ,7.3, ,55.7, ,,S,37.8,H,100,H,64,H,95, ,36.4, ,4.0, ,95.0, ,51.6, 
56,Los Banos,San Joaquin Valley,12/25/2012,360,0.00, ,0.24, ,60, ,7.4, ,45.2, ,31.4, ,37.9, ,98, ,89, ,95, ,36.6, ,6.1, ,146.1, ,51.1, 
56,Los Banos,San Joaquin Valley,12/26/2012,361,0.04, ,0.09, ,160, ,8.3, ,55.6, ,31.0, ,44.7, ,97, ,65, ,82, ,39.8, ,5.5, ,132.8, ,51.2, 
56,Los Banos,San Joaquin Valley,12/27/2012,362,0.04, ,0.00, ,207, ,7.4, ,52.7, ,32.2, ,41.0, ,94, ,69, ,85, ,36.9, ,3.8, ,90.9, ,51.4, 
56,Los Banos,San Joaquin Valley,12/28/2012,363,0.02, ,0.01, ,125, ,6.5, ,45.3, ,24.2, ,35.2, ,95, ,84, ,94, ,33.5, ,2.4, ,57.0, ,50.3, 
56,Los Banos,San Joaquin Valley,12/29/2012,364,0.02, ,0.01, ,107, ,6.8, ,52.2, ,31.6, ,38.0, ,93, ,66, ,87, ,34.6, ,3.7, ,89.9, ,50.4, 
56,Los Banos,San Joaquin Valley,12/30/2012,365,0.06, ,0.00, ,222, ,6.1, ,52.5, ,26.2, ,39.1, ,93, ,55, ,75, ,31.9, ,6.0, ,144.2, ,49.9, 
56,Los Banos,San Joaquin Valley,12/31/2012,366,0.05, ,0.00, ,229, ,5.9, ,51.2, ,30.3, ,40.1, ,86, ,49, ,70, ,31.0, ,3.0, ,71.5, ,49.1, 
56,Los Banos,San Joaquin Valley,1/1/2013,001,0.04, ,0.00, ,216, ,6.3, ,50.7, ,27.1, ,37.4, ,92, ,59, ,83, ,32.8, ,3.0, ,71.4, ,48.6, 
56,Los Banos,San Joaquin Valley,1/2/2013,002,0.04, ,0.00, ,244, ,5.9, ,55.5, ,22.4,Y,37.3, ,93, ,48, ,78, ,31.0, ,1.7, ,41.1, ,48.0, 
56,Los Banos,San Joaquin Valley,1/3/2013,003,0.04, ,0.00, ,231, ,6.0, ,54.1, ,20.9,Y,35.8, ,94, ,57, ,85, ,31.6, ,1.8, ,42.5, ,47.3, 
56,Los Banos,San Joaquin Valley,1/4/2013,004,0.04, ,0.00, ,222, ,6.2, ,54.4, ,22.3,Y,37.0, ,93, ,57, ,83, ,32.4, ,1.8, ,43.4, ,47.0, 
56,Los Banos,San Joaquin Valley,1/5/2013,005,0.04, ,0.46, ,193, ,6.9, ,54.3, ,23.0, ,39.3, ,93, ,60, ,85, ,35.1, ,2.7, ,64.0, ,47.0, 
56,Los Banos,San Joaquin Valley,1/6/2013,006,0.01, ,0.37, ,87, ,7.3, ,45.1, ,31.8, ,38.7, ,94, ,87, ,91, ,36.4, ,4.7, ,113.4, ,48.1, 
56,Los Banos,San Joaquin Valley,1/7/2013,007,0.03, ,0.00, ,192, ,7.0, ,51.3, ,26.8, ,39.1, ,93, ,70, ,87, ,35.5, ,1.9, ,46.1, ,48.1, 
56,Los Banos,San Joaquin Valley,1/8/2013,008,0.03,H,0.01, ,201, ,6.2, ,53.5, ,,S,32.6,H,100,H,69,H,98, ,32.2, ,1.2, ,29.9, ,47.9, 
56,Los Banos,San Joaquin Valley,1/9/2013,009,0.02,R,0.01, ,149, ,7.2, ,48.3, ,19.1,Y,37.7, ,100, ,73, ,94, ,36.1, ,3.0, ,71.4, ,47.9, 
56,Los Banos,San Joaquin Valley,1/10/2013,010,0.07, ,0.00, ,254, ,6.1, ,50.6, ,32.1, ,41.0, ,85, ,51, ,70, ,31.9, ,5.4, ,129.1, ,47.9, 
56,Los Banos,San Joaquin Valley,1/11/2013,011,0.05, ,0.00, ,239, ,5.6, ,51.1, ,29.0, ,38.7, ,88, ,41, ,70, ,29.8, ,2.5, ,60.9, ,46.9, 
56,Los Banos,San Joaquin Valley,1/12/2013,012,0.06, ,0.00, ,265, ,5.1, ,48.2, ,28.4, ,37.4, ,89, ,36, ,67, ,27.3, ,4.5, ,109.0, ,46.3, 
56,Los Banos,San Joaquin Valley,1/13/2013,013,0.06, ,0.00, ,253, ,4.4, ,47.3, ,25.3, ,34.4, ,86, ,34, ,66, ,24.1, ,4.6, ,109.6, ,45.4, 
56,Los Banos,San Joaquin Valley,1/14/2013,014,0.06, ,0.00, ,262, ,4.3, ,46.7, ,24.2, ,34.7, ,84, ,42, ,64, ,23.7, ,3.3, ,79.0, ,44.4, 
56,Los Banos,San Joaquin Valley,1/15/2013,015,0.05, ,0.00, ,257, ,4.7, ,51.9, ,24.7, ,36.2, ,89, ,33, ,64, ,25.4, ,1.9, ,44.4, ,43.9, 
56,Los Banos,San Joaquin Valley,1/16/2013,016,0.05, ,0.00, ,266, ,5.2, ,55.2, ,25.8, ,38.4, ,91, ,35, ,66, ,28.1, ,1.5, ,35.1, ,43.6, 
56,Los Banos,San Joaquin Valley,1/17/2013,017,0.06, ,0.00, ,265, ,5.7, ,59.8, ,26.1, ,40.3, ,91, ,37, ,67, ,30.2, ,1.3, ,31.0, ,43.5, 
56,Los Banos,San Joaquin Valley,1/18/2013,018,0.06, ,0.00, ,265, ,6.4, ,59.7, ,25.5, ,40.9, ,92, ,45, ,74, ,33.3, ,1.7, ,41.4, ,43.7, 
56,Los Banos,San Joaquin Valley,1/19/2013,019,0.06, ,0.00, ,263, ,6.7, ,61.0, ,25.0, ,40.9, ,93, ,47, ,77, ,34.3, ,1.7, ,39.7, ,43.9, 
56,Los Banos,San Joaquin Valley,1/20/2013,020,0.06, ,0.00, ,268, ,6.2, ,60.5, ,21.9,Y,39.1, ,94, ,42, ,77, ,32.5, ,1.7, ,40.2, ,44.0, 
56,Los Banos,San Joaquin Valley,1/21/2013,021,0.06, ,0.00, ,270, ,6.5, ,62.2, ,26.1, ,40.7, ,92, ,45, ,76, ,33.7, ,1.7, ,41.6, ,44.0, 
56,Los Banos,San Joaquin Valley,1/22/2013,022,0.05, ,0.00, ,241, ,7.2, ,61.2, ,24.9, ,42.9, ,93, ,49, ,77, ,36.2, ,1.8, ,44.0, ,44.2, 
56,Los Banos,San Joaquin Valley,1/23/2013,023,0.01, ,0.01, ,55, ,8.8, ,52.3, ,38.4, ,45.8, ,89, ,71, ,83, ,41.1, ,3.3, ,80.2, ,45.1, 
56,Los Banos,San Joaquin Valley,1/24/2013,024,0.01, ,0.06, ,84, ,9.3, ,52.9, ,39.1, ,45.2, ,94, ,84, ,91, ,42.7, ,3.8, ,92.3, ,46.6, 
56,Los Banos,San Joaquin Valley,1/25/2013,025,0.01, ,0.01, ,94, ,9.4, ,58.6, ,30.5, ,43.9, ,100, ,80, ,96, ,42.9, ,2.1, ,50.5, ,48.1, 
56,Los Banos,San Joaquin Valley,1/26/2013,026,0.04, ,0.00, ,137, ,9.7, ,63.1, ,40.2, ,49.8, ,94, ,59, ,80, ,43.8, ,4.1, ,98.7, ,49.6, 
56,Los Banos,San Joaquin Valley,1/27/2013,027,0.09, ,0.00, ,294, ,6.5, ,56.5, ,34.4, ,44.6, ,87, ,38, ,65, ,33.5, ,6.1, ,146.6, ,48.9, 
56,Los Banos,San Joaquin Valley,1/28/2013,028,0.08, ,0.00, ,303, ,6.7, ,57.7, ,38.4, ,48.6, ,88, ,39, ,57, ,34.1, ,7.4, ,176.9, ,47.8, 
56,Los Banos,San Joaquin Valley,1/29/2013,029,0.06, ,0.00, ,271, ,7.2, ,58.2, ,32.1, ,44.5, ,90, ,49, ,72, ,36.0, ,2.8, ,67.2, ,47.2, 
56,Los Banos,San Joaquin Valley,1/30/2013,030,0.07, ,0.00, ,293, ,7.1, ,63.6, ,30.4, ,45.2, ,90, ,41, ,70, ,35.8, ,2.3, ,55.8, ,47.2, 
56,Los Banos,San Joaquin Valley,1/31/2013,031,0.07, ,0.00, ,291, ,7.6, ,64.4, ,31.0, ,44.9, ,91, ,44, ,74, ,37.3, ,1.6, ,39.0, ,47.1, 
56,Los Banos,San Joaquin Valley,2/1/2013,032,0.07, ,0.00, ,288, ,8.2, ,66.3, ,30.4, ,47.3, ,92, ,48, ,74, ,39.5, ,1.6, ,37.4, ,47.2, 
56,Los Banos,San Joaquin Valley,2/2/2013,033,0.02, ,0.00, ,124, ,9.3, ,59.6, ,37.4, ,47.2, ,92, ,65, ,84, ,42.7, ,2.4, ,56.9, ,48.1, 
56,Los Banos,San Joaquin Valley,2/3/2013,034,0.06,R,0.01, ,285, ,7.9, ,60.5, ,30.7, ,43.1, ,96, ,59, ,84, ,38.5, ,3.4, ,81.2, ,48.6, 
56,Los Banos,San Joaquin Valley,2/4/2013,035,0.07, ,0.00, ,306, ,8.1, ,67.4, ,26.5, ,45.8, ,92, ,46, ,77, ,38.9, ,2.1, ,49.6, ,48.5, 
56,Los Banos,San Joaquin Valley,2/5/2013,036,0.06,H,0.00, ,176, ,7.0, ,56.2, ,,S,35.4,H,100,H,70,H,100, ,35.4, ,4.8, ,116.1, ,48.7, 
56,Los Banos,San Joaquin Valley,2/6/2013,037,0.07,R,0.00, ,291, ,7.4, ,59.5, ,22.7,Y,41.4, ,100, ,54, ,84, ,36.9, ,4.0, ,95.2, ,48.5, 
56,Los Banos,San Joaquin Valley,2/7/2013,038,0.05,R,0.00, ,237, ,5.9, ,59.0, ,,S,29.7,H,100,H,47,H,100, ,31.3, ,4.2, ,100.6, ,48.7, 
56,Los Banos,San Joaquin Valley,2/8/2013,039,0.06,R,0.12, ,215, ,7.0, ,51.7, ,27.8, ,41.3,H,100,H,59,H,79, ,35.3, ,6.7, ,162.0, ,48.6, 
56,Los Banos,San Joaquin Valley,2/9/2013,040,0.09, ,0.00, ,339, ,5.5, ,57.0, ,30.8, ,42.5, ,81, ,31, ,59, ,29.2, ,4.3, ,103.1, ,47.6, 
56,Los Banos,San Joaquin Valley,2/10/2013,041,0.08, ,0.00, ,335, ,5.7, ,57.2, ,24.9,Y,41.4, ,92, ,36, ,64, ,30.1, ,2.7, ,65.4, ,46.6, 
56,Los Banos,San Joaquin Valley,2/11/2013,042,0.07, ,0.00, ,330, ,5.9, ,59.2, ,26.6, ,42.3, ,91, ,36, ,65, ,31.3, ,2.2, ,53.5, ,46.6, 
56,Los Banos,San Joaquin Valley,2/12/2013,043,0.08, ,0.00, ,396, ,7.3, ,63.6, ,39.5, ,53.2, ,88, ,34, ,53, ,36.5, ,2.4, ,58.7, ,47.2, 
56,Los Banos,San Joaquin Valley,2/13/2013,044,0.09, ,0.00, ,343, ,8.0, ,64.8, ,32.5, ,48.1, ,94, ,42, ,70, ,38.8, ,2.2, ,52.4, ,46.9, 
56,Los Banos,San Joaquin Valley,2/14/2013,045,0.08,R,0.00, ,348, ,7.8, ,68.5, ,14.3,R,46.0,H,98,H,42,H,74, ,38.2, ,1.8, ,44.2, ,47.4, 
56,Los Banos,San Joaquin Valley,2/15/2013,046,0.09, ,0.00, ,354, ,7.9, ,72.0, ,20.9,Y,46.6, ,96, ,38, ,73, ,38.4, ,2.0, ,48.1, ,47.8, 
56,Los Banos,San Joaquin Valley,2/16/2013,047,0.07, ,0.00, ,292, ,8.2, ,68.6, ,19.7,Y,44.5, ,100, ,48, ,82, ,39.4, ,2.1, ,50.1, ,48.3, 
56,Los Banos,San Joaquin Valley,2/17/2013,048,0.10,R,0.00, ,362, ,8.6, ,66.8, ,28.4, ,47.2, ,100, ,44, ,78, ,40.5, ,4.4, ,106.5, ,48.7, 
56,Los Banos,San Joaquin Valley,2/18/2013,049,0.11, ,0.00, ,354, ,8.3, ,60.1, ,27.7, ,46.0, ,100, ,59, ,79, ,39.8, ,8.2, ,195.7, ,48.4, 
56,Los Banos,San Joaquin Valley,2/19/2013,050,0.03, ,0.15, ,128, ,7.5, ,55.4, ,34.4, ,43.1, ,92, ,53, ,80, ,37.2, ,6.1, ,146.1, ,48.5, 
56,Los Banos,San Joaquin Valley,2/20/2013,051,0.12, ,0.00, ,385, ,7.1, ,59.9, ,30.0, ,43.3, ,100, ,38, ,75, ,35.9, ,8.5, ,204.8, ,47.8, 
56,Los Banos,San Joaquin Valley,2/21/2013,052,0.10,R,0.00, ,377, ,7.2, ,58.7, ,28.8, ,42.3, ,100, ,46, ,78, ,36.1, ,5.7, ,137.8, ,47.6, 
56,Los Banos,San Joaquin Valley,2/22/2013,053,0.10, ,0.00, ,377, ,7.5, ,62.5, ,28.0, ,45.2, ,100, ,42, ,73, ,37.1, ,2.7, ,65.7, ,47.4, 
56,Los Banos,San Joaquin Valley,2/23/2013,054,0.15, ,0.00, ,375, ,7.0, ,60.2, ,38.0, ,49.0, ,98, ,29, ,59, ,35.4, ,10.2, ,245.7, ,48.1, 
56,Los Banos,San Joaquin Valley,2/24/2013,055,0.14, ,0.00, ,400, ,5.6, ,61.3, ,37.5, ,49.1, ,76, ,28, ,47, ,29.6, ,7.6, ,183.5, ,48.1, 
56,Los Banos,San Joaquin Valley,2/25/2013,056,0.12, ,0.00, ,407, ,7.4, ,67.5, ,30.1, ,48.5, ,94, ,33, ,64, ,36.7, ,4.0, ,97.0, ,47.9, 
56,Los Banos,San Joaquin Valley,2/26/2013,057,0.15, ,0.00, ,418, ,6.2, ,65.4, ,34.4, ,49.2, ,89, ,25, ,52, ,32.4, ,7.0, ,169.1, ,48.3, 
56,Los Banos,San Joaquin Valley,2/27/2013,058,0.11, ,0.00, ,391, ,7.7, ,69.9, ,30.7, ,50.0, ,91, ,29, ,62, ,37.6, ,2.1, ,51.0, ,48.0, 
56,Los Banos,San Joaquin Valley,2/28/2013,059,0.12, ,0.00, ,404, ,10.0, ,71.0, ,36.6, ,53.7, ,98, ,46, ,71, ,44.7, ,3.2, ,77.0, ,49.6, 
56,Los Banos,San Joaquin Valley,3/1/2013,060,0.11,R,0.00, ,408, ,10.9, ,72.8, ,33.9, ,54.1, ,100, ,42, ,76, ,46.9, ,2.5, ,59.7, ,50.9, 
56,Los Banos,San Joaquin Valley,3/2/2013,061,0.10, ,0.00, ,326, ,11.7, ,75.7, ,39.7, ,58.5, ,100, ,43, ,70, ,48.7, ,3.6, ,85.4, ,51.7, 
56,Los Banos,San Joaquin Valley,3/3/2013,062,0.08, ,0.00, ,218, ,11.5, ,70.4, ,49.2, ,60.0, ,87, ,45, ,65, ,48.2, ,6.2, ,149.3, ,53.2, 
56,Los Banos,San Joaquin Valley,3/4/2013,063,0.11,R,0.00, ,423, ,10.6, ,69.0, ,36.8, ,53.2, ,100, ,46, ,77, ,46.1, ,3.7, ,89.0, ,53.2, 
56,Los Banos,San Joaquin Valley,3/5/2013,064,0.12,R,0.00, ,430, ,9.7, ,66.7, ,36.8, ,51.0, ,100, ,46, ,76, ,43.7, ,6.3, ,151.8, ,53.1, 
56,Los Banos,San Joaquin Valley,3/6/2013,065,0.08, ,0.14, ,245, ,9.4, ,60.0, ,45.0, ,52.2, ,95, ,46, ,71, ,43.0, ,6.4, ,153.9, ,53.2, 
56,Los Banos,San Joaquin Valley,3/7/2013,066,0.08,R,0.02, ,314, ,9.5, ,59.8, ,42.2, ,49.2, ,100, ,49, ,80, ,43.3, ,3.1, ,75.0, ,53.2, 
56,Los Banos,San Joaquin Valley,3/8/2013,067,0.12,R,0.03, ,385, ,9.8, ,64.1, ,37.7, ,49.8, ,100, ,50, ,80, ,44.0, ,8.8, ,210.4, ,53.5, 
56,Los Banos,San Joaquin Valley,3/9/2013,068,0.14, ,0.00, ,433, ,8.9, ,66.9, ,39.7, ,52.6, ,93, ,34, ,66, ,41.5, ,7.0, ,168.6, ,53.0, 
56,Los Banos,San Joaquin Valley,3/10/2013,069,0.11,R,0.00, ,443, ,9.0, ,66.6, ,33.4, ,49.4, ,100, ,42, ,75, ,41.7, ,3.3, ,79.2, ,52.7, 
56,Los Banos,San Joaquin Valley,3/11/2013,070,0.12,R,0.00, ,455, ,9.8, ,72.3, ,35.6, ,53.6, ,100, ,41, ,70, ,44.1, ,2.0, ,48.6, ,52.7, 
56,Los Banos,San Joaquin Valley,3/12/2013,071,0.13, ,0.00, ,455, ,11.1, ,77.2, ,38.1, ,57.5, ,100, ,39, ,69, ,47.3, ,1.8, ,42.1, ,53.2, 
56,Los Banos,San Joaquin Valley,3/13/2013,072,0.14, ,0.00, ,447, ,12.2, ,79.7, ,42.0, ,60.2, ,100, ,35, ,68, ,49.8, ,2.1, ,51.4, ,54.0, 
56,Los Banos,San Joaquin Valley,3/14/2013,073,0.13, ,0.00, ,396, ,13.9, ,80.2, ,45.7, ,61.6, ,100, ,45, ,74, ,53.3, ,3.5, ,84.1, ,54.9, 
56,Los Banos,San Joaquin Valley,3/15/2013,074,0.15, ,0.00, ,388, ,12.4, ,75.6, ,45.3, ,61.4, ,94, ,46, ,67, ,50.2, ,6.0, ,142.9, ,55.6, 
56,Los Banos,San Joaquin Valley,3/16/2013,075,0.18, ,0.00, ,474, ,10.3, ,78.7, ,42.7, ,61.1, ,99, ,23, ,56, ,45.4, ,5.9, ,140.7, ,55.6, 
56,Los Banos,San Joaquin Valley,3/17/2013,076,0.19, ,0.00, ,489, ,8.8, ,74.1, ,45.6, ,59.9, ,80, ,25, ,50, ,41.3, ,7.1, ,170.2, ,55.6, 
56,Los Banos,San Joaquin Valley,3/18/2013,077,0.12, ,0.00, ,369, ,9.5, ,72.2, ,40.7, ,58.0, ,89, ,28, ,58, ,43.3, ,3.6, ,86.9, ,55.2, 
56,Los Banos,San Joaquin Valley,3/19/2013,078,0.16, ,0.02, ,446, ,10.1, ,77.6, ,42.5, ,60.1, ,89, ,32, ,57, ,44.7, ,5.1, ,122.0, ,55.9, 
56,Los Banos,San Joaquin Valley,3/20/2013,079,0.09, ,0.00, ,301, ,12.4, ,72.3, ,48.6, ,57.7, ,100, ,44, ,76, ,50.3, ,4.8, ,114.1, ,56.8, 
56,Los Banos,San Joaquin Valley,3/21/2013,080,0.19, ,0.00, ,519, ,9.4, ,66.9, ,39.4, ,52.8, ,100, ,37, ,69, ,42.9, ,10.7,Y,255.8,Y,56.2, 
56,Los Banos,San Joaquin Valley,3/22/2013,081,0.27, ,0.00, ,512, ,5.0,Y,68.6, ,45.8, ,56.5, ,59, ,18, ,32,Y,27.3,Y,13.5,R,324.1,R,55.0, 
56,Los Banos,San Joaquin Valley,3/23/2013,082,0.18, ,0.00, ,501, ,6.2, ,68.0, ,38.6, ,53.6, ,79, ,26, ,45, ,32.5, ,6.2, ,148.1, ,54.1, 
56,Los Banos,San Joaquin Valley,3/24/2013,083,0.16, ,0.00, ,522, ,8.2, ,75.9, ,35.3, ,56.1, ,88, ,25, ,54, ,39.5, ,2.4, ,58.8, ,54.1, 
56,Los Banos,San Joaquin Valley,3/25/2013,084,0.14, ,0.00, ,442, ,9.9, ,77.5, ,41.0, ,58.5, ,90, ,29, ,59, ,44.2, ,3.6, ,86.6, ,55.0, 
56,Los Banos,San Joaquin Valley,3/26/2013,085,0.15, ,0.00, ,457, ,10.4, ,73.9, ,40.6, ,56.6, ,92, ,37, ,66, ,45.6, ,5.2, ,125.7, ,55.7, 
56,Los Banos,San Joaquin Valley,3/27/2013,086,0.17, ,0.00, ,485, ,11.6, ,74.7, ,42.0, ,57.9, ,97, ,45, ,71, ,48.4, ,7.3, ,175.1, ,56.4, 
56,Los Banos,San Joaquin Valley,3/28/2013,087,0.15, ,0.00, ,504, ,13.0, ,74.0, ,48.3, ,60.2, ,100, ,50, ,73, ,51.6, ,3.2, ,76.0, ,58.7, 
56,Los Banos,San Joaquin Valley,3/29/2013,088,0.16, ,0.00, ,510, ,13.4, ,79.5, ,44.4, ,61.8, ,100, ,42, ,71, ,52.3, ,3.2, ,76.9, ,61.3, 
56,Los Banos,San Joaquin Valley,3/30/2013,089,0.16, ,0.20, ,451, ,13.1, ,80.7,Y,52.2, ,63.5, ,91, ,37, ,65, ,51.7, ,5.8, ,138.2, ,61.3, 
56,Los Banos,San Joaquin Valley,3/31/2013,090,0.13,R,0.47, ,454, ,13.1, ,72.6, ,45.8, ,55.3, ,100, ,48, ,88, ,51.6, ,4.8, ,114.6, ,61.4, 
56,Los Banos,San Joaquin Valley,4/1/2013,091,0.14,R,0.00, ,502, ,13.3, ,70.1, ,44.5, ,55.1, ,100, ,56, ,90, ,52.2, ,3.9, ,94.2, ,61.1, 
56,Los Banos,San Joaquin Valley,4/2/2013,092,0.16, ,0.00, ,512, ,12.3, ,72.9, ,40.9, ,56.9, ,100, ,46, ,78, ,49.9, ,5.3, ,127.1, ,60.8, 
56,Los Banos,San Joaquin Valley,4/3/2013,093,0.16,R,0.00, ,524, ,12.6, ,77.2, ,43.3, ,61.2, ,100, ,38, ,68, ,50.7, ,2.4, ,58.3, ,60.7, 
56,Los Banos,San Joaquin Valley,4/4/2013,094,0.11, ,0.15, ,377, ,12.6, ,68.0, ,46.8, ,57.0, ,99, ,50, ,80, ,50.7, ,7.6, ,183.4, ,61.1, 
56,Los Banos,San Joaquin Valley,4/5/2013,095,0.14,R,0.00, ,455, ,13.3, ,70.2, ,46.4, ,57.6, ,100, ,55, ,82, ,52.1, ,6.9, ,166.1, ,61.1, 
56,Los Banos,San Joaquin Valley,4/6/2013,096,0.14,R,0.00, ,461, ,12.5, ,71.8, ,40.8, ,55.7, ,100, ,58, ,83, ,50.5, ,5.4, ,130.2, ,60.8, 
56,Los Banos,San Joaquin Valley,4/7/2013,097,0.18, ,0.00, ,529, ,11.9, ,74.7, ,41.8, ,57.1, ,100, ,48, ,75, ,49.2, ,8.7, ,209.3, ,60.8, 
56,Los Banos,San Joaquin Valley,4/8/2013,098,0.30, ,0.00, ,569, ,7.4, ,67.8, ,47.3, ,57.7, ,85, ,29, ,46, ,36.8, ,18.4,R,440.8,R,60.0, 
56,Los Banos,San Joaquin Valley,4/9/2013,099,0.31, ,0.00, ,595, ,7.4, ,74.7, ,49.9, ,62.2, ,59, ,24, ,39, ,36.8, ,15.5,R,371.3,R,58.8, 
56,Los Banos,San Joaquin Valley,4/10/2013,100,0.20, ,0.00, ,582, ,10.2, ,80.2, ,39.7, ,63.1, ,85, ,29, ,52, ,45.0, ,4.1, ,97.5, ,59.3, 
