Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (in),qc,Precip (in),qc,Sol Rad (Ly/day),qc,Avg Vap Pres (mBars),qc,Max Air Temp (F),qc,Min Air Temp (F),qc,Avg Air Temp (F),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (F),qc,Avg Wind Speed (mph),qc,Wind Run (miles),qc,Avg Soil Temp (F),qc
152,Camarillo,Central Coast Valleys,12/11/2012,346,0.06, ,0.00, ,246, ,11.2, ,69.5, ,42.1, ,55.7, ,100, ,38, ,74, ,47.6, ,2.3, ,55.7, ,57.6, 
152,Camarillo,Central Coast Valleys,12/12/2012,347,0.01,R,0.06, ,83, ,14.5, ,61.3, ,50.7, ,54.8, ,100, ,63, ,99, ,54.5, ,1.5, ,35.5, ,58.4, 
152,Camarillo,Central Coast Valleys,12/13/2012,348,0.05,R,0.00,R,34, ,8.3, ,58.5, ,41.1, ,47.5, ,100, ,53, ,74, ,39.8, ,3.0, ,73.1, ,58.7, 
152,Camarillo,Central Coast Valleys,12/14/2012,349,0.04, ,0.08, ,173, ,7.9, ,57.9, ,37.6, ,47.3, ,94, ,49, ,72, ,38.6, ,3.3, ,78.6, ,54.6, 
152,Camarillo,Central Coast Valleys,12/15/2012,350,0.05, ,0.01, ,221, ,8.7, ,60.7, ,39.7, ,49.4, ,99, ,40, ,72, ,40.8, ,2.9, ,68.6, ,54.7, 
152,Camarillo,Central Coast Valleys,12/16/2012,351,0.01, ,0.01, ,82, ,11.7, ,54.9, ,48.9, ,52.0, ,95, ,78, ,89, ,48.7, ,3.6, ,86.2, ,55.5, 
152,Camarillo,Central Coast Valleys,12/17/2012,352,0.01, ,0.01, ,87, ,13.2, ,61.2, ,52.6, ,56.0, ,98, ,67, ,86, ,51.9, ,2.5, ,61.1, ,56.9, 
152,Camarillo,Central Coast Valleys,12/18/2012,353,0.07, ,0.17, ,222, ,9.8, ,63.2, ,36.4, ,53.2, ,100, ,28, ,71, ,44.1, ,3.7, ,89.6, ,57.6, 
152,Camarillo,Central Coast Valleys,12/19/2012,354,0.11, ,0.00, ,260, ,3.6, ,60.8, ,35.2, ,49.7, ,83, ,15, ,30, ,19.2, ,5.8, ,138.9, ,52.2, 
152,Camarillo,Central Coast Valleys,12/20/2012,355,0.13, ,0.00, ,260, ,2.9, ,66.5, ,43.5, ,54.1, ,38, ,14, ,21, ,14.6, ,6.5, ,155.6, ,51.1, 
152,Camarillo,Central Coast Valleys,12/21/2012,356,0.07, ,0.00, ,246, ,6.1, ,65.1, ,38.7, ,48.8, ,90, ,28, ,52, ,31.8, ,3.6, ,87.2, ,51.0, 
152,Camarillo,Central Coast Valleys,12/22/2012,357,0.02, ,0.08, ,129, ,10.0, ,61.2, ,37.1, ,48.2, ,99, ,40, ,87, ,44.5, ,3.2, ,76.2, ,50.8, 
152,Camarillo,Central Coast Valleys,12/23/2012,358,0.02, ,0.19, ,135, ,12.7, ,60.0, ,45.7, ,53.9, ,100, ,72, ,90, ,50.8, ,2.6, ,61.4, ,54.1, 
152,Camarillo,Central Coast Valleys,12/24/2012,359,0.04, ,0.81, ,188, ,13.3, ,68.6, ,46.8, ,54.7, ,100, ,65, ,91, ,52.1, ,3.3, ,79.8, ,56.5, 
152,Camarillo,Central Coast Valleys,12/25/2012,360,0.03, ,0.00, ,112, ,8.2, ,61.2, ,42.1, ,50.8, ,86, ,43, ,65, ,39.3, ,2.5, ,60.5, ,53.8, 
152,Camarillo,Central Coast Valleys,12/26/2012,361,0.07, ,0.15, ,252, ,10.1, ,60.4, ,40.3, ,50.6, ,100, ,55, ,80, ,44.7, ,3.9, ,94.5, ,53.8, 
152,Camarillo,Central Coast Valleys,12/27/2012,362,0.06, ,0.00, ,243, ,7.4, ,61.1, ,36.4, ,48.0, ,96, ,45, ,64, ,36.6, ,3.2, ,76.8, ,52.3, 
152,Camarillo,Central Coast Valleys,12/28/2012,363,0.07, ,0.00, ,242, ,6.7, ,65.6, ,36.5, ,49.7, ,84, ,31, ,55, ,34.3, ,3.2, ,77.1, ,51.6, 
152,Camarillo,Central Coast Valleys,12/29/2012,364,0.03, ,0.07, ,133, ,8.2, ,58.0, ,38.3, ,45.8, ,90, ,59, ,78, ,39.3, ,3.5, ,84.1, ,50.8, 
152,Camarillo,Central Coast Valleys,12/30/2012,365,0.06, ,0.00, ,244, ,7.0, ,57.8, ,35.4, ,45.0, ,92, ,46, ,69, ,35.4, ,3.6, ,86.9, ,50.0, 
152,Camarillo,Central Coast Valleys,12/31/2012,366,0.07, ,0.00, ,253, ,6.4, ,64.8, ,34.8, ,46.2, ,82, ,30, ,60, ,33.2, ,4.2, ,100.8, ,49.4, 
152,Camarillo,Central Coast Valleys,1/1/2013,001,0.09, ,0.00, ,176, ,4.8, ,60.8, ,38.7, ,50.9, ,82, ,19, ,38, ,26.1, ,6.0, ,144.4, ,49.2, 
152,Camarillo,Central Coast Valleys,1/2/2013,002,0.14, ,0.00, ,269, ,3.6, ,69.9, ,46.4, ,57.1, ,61, ,14, ,23, ,19.4, ,7.1, ,171.5, ,50.2, 
152,Camarillo,Central Coast Valleys,1/3/2013,003,0.16, ,0.00, ,271, ,3.2, ,69.7, ,42.5, ,59.4, ,52, ,13, ,19, ,16.8, ,7.2, ,172.5, ,50.0, 
152,Camarillo,Central Coast Valleys,1/4/2013,004,0.10, ,0.00, ,271, ,4.4, ,73.4, ,39.9, ,54.3, ,72, ,12, ,31, ,24.1, ,4.2, ,101.8, ,50.3, 
152,Camarillo,Central Coast Valleys,1/5/2013,005,0.07, ,0.00, ,240, ,6.5, ,62.2, ,36.7, ,48.7, ,88, ,33, ,56, ,33.5, ,3.3, ,79.8, ,49.7, 
152,Camarillo,Central Coast Valleys,1/6/2013,006,0.05, ,0.02, ,229, ,9.7, ,56.6, ,39.6, ,47.5, ,100, ,62, ,87, ,43.8, ,3.4, ,80.6, ,51.0, 
152,Camarillo,Central Coast Valleys,1/7/2013,007,0.07, ,0.00, ,265, ,7.3, ,64.0, ,34.3, ,47.7, ,95, ,36, ,65, ,36.5, ,3.2, ,76.8, ,50.5, 
152,Camarillo,Central Coast Valleys,1/8/2013,008,0.08, ,0.00, ,264, ,8.6, ,80.0,Y,40.0, ,54.5, ,94, ,26, ,59, ,40.6, ,3.1, ,74.7, ,51.8, 
152,Camarillo,Central Coast Valleys,1/9/2013,009,0.04, ,0.00, ,197, ,10.7, ,62.8, ,40.0, ,51.0, ,98, ,53, ,84, ,46.4, ,2.7, ,65.3, ,52.3, 
152,Camarillo,Central Coast Valleys,1/10/2013,010,0.08, ,0.00, ,269, ,7.8, ,57.4, ,35.6, ,49.2, ,100, ,26, ,65, ,38.1, ,4.3, ,103.3, ,52.9, 
152,Camarillo,Central Coast Valleys,1/11/2013,011,0.07, ,0.00, ,274, ,4.8, ,54.6, ,31.6, ,42.5, ,88, ,27, ,51, ,25.9, ,3.7, ,89.9, ,48.6, 
152,Camarillo,Central Coast Valleys,1/12/2013,012,0.08, ,0.00, ,278, ,4.9, ,59.8, ,31.2, ,42.6, ,90, ,24, ,52, ,26.4, ,4.3, ,104.3, ,47.0, 
152,Camarillo,Central Coast Valleys,1/13/2013,013,0.08, ,0.00, ,273, ,4.4, ,56.3, ,35.2, ,44.7, ,69, ,23, ,43, ,23.8, ,4.1, ,98.9, ,46.7, 
152,Camarillo,Central Coast Valleys,1/14/2013,014,0.13, ,0.00, ,286, ,2.1,Y,56.8, ,37.2, ,45.8, ,42, ,13, ,20,Y,6.8,Y,7.6,Y,183.2,Y,45.3,Y
152,Camarillo,Central Coast Valleys,1/15/2013,015,0.10, ,0.00, ,281, ,4.3, ,64.4, ,33.0, ,49.1, ,69, ,19, ,36, ,23.4, ,3.9, ,93.6, ,45.8, 
152,Camarillo,Central Coast Valleys,1/16/2013,016,0.16, ,0.00, ,287, ,4.3, ,73.6, ,53.3, ,63.0, ,30, ,16, ,22, ,23.5, ,6.7, ,160.6, ,49.1, 
152,Camarillo,Central Coast Valleys,1/17/2013,017,0.21, ,0.00, ,296, ,3.1,Y,76.4, ,59.7,Y,67.7, ,19, ,10, ,14,Y,16.1,Y,8.8,Y,210.1,Y,50.7, 
152,Camarillo,Central Coast Valleys,1/18/2013,018,0.19, ,0.00, ,296, ,3.0,Y,77.6, ,56.7, ,67.8, ,21, ,10, ,13,Y,15.3,Y,7.4,Y,176.5,Y,52.3, 
152,Camarillo,Central Coast Valleys,1/19/2013,019,0.18, ,0.00, ,300, ,3.0,Y,79.5,Y,56.8, ,67.4, ,23, ,9, ,13,Y,15.4,Y,6.6, ,159.2, ,52.4, 
152,Camarillo,Central Coast Valleys,1/20/2013,020,0.16, ,0.00, ,307, ,3.3, ,79.3,Y,49.5, ,62.6, ,28, ,9, ,17, ,17.4, ,5.1, ,123.4, ,51.5, 
152,Camarillo,Central Coast Valleys,1/21/2013,021,0.17, ,0.00, ,309, ,3.0,Y,81.2,Y,42.4, ,66.1, ,58, ,7, ,14,Y,15.0,Y,5.8, ,138.2, ,52.1, 
152,Camarillo,Central Coast Valleys,1/22/2013,022,0.12, ,0.00, ,280, ,5.2, ,81.8,Y,37.4, ,58.4, ,87, ,9, ,31, ,27.8, ,3.4, ,81.7, ,51.8, 
152,Camarillo,Central Coast Valleys,1/23/2013,023,0.07, ,0.06, ,96, ,6.9, ,79.8,Y,53.3, ,61.8, ,78, ,22, ,37, ,35.1, ,3.5, ,83.4, ,52.6, 
152,Camarillo,Central Coast Valleys,1/24/2013,024,0.01, ,0.98, ,65, ,14.4, ,63.4, ,51.5, ,57.3, ,99, ,73, ,90, ,54.4, ,3.6, ,85.7, ,54.5, 
152,Camarillo,Central Coast Valleys,1/25/2013,025,0.02, ,0.37, ,67, ,13.6, ,63.9, ,56.4, ,60.0, ,97, ,54, ,77, ,52.8, ,4.2, ,99.9, ,55.7, 
152,Camarillo,Central Coast Valleys,1/26/2013,026,0.07, ,0.26, ,288, ,15.0, ,66.9, ,53.4, ,58.1, ,99, ,75, ,91, ,55.4, ,3.3, ,79.8, ,58.6, 
152,Camarillo,Central Coast Valleys,1/27/2013,027,0.07, ,0.00, ,271, ,10.0, ,61.7, ,40.0, ,53.7, ,89, ,45, ,71, ,44.5, ,3.7, ,88.8, ,58.0, 
152,Camarillo,Central Coast Valleys,1/28/2013,028,0.08, ,0.00, ,314, ,6.3, ,59.5, ,36.5, ,47.4, ,83, ,38, ,57, ,32.9, ,3.6, ,87.4, ,53.3, 
152,Camarillo,Central Coast Valleys,1/29/2013,029,0.06, ,0.00, ,240, ,7.4, ,58.0, ,38.7, ,47.0, ,86, ,45, ,67, ,36.7, ,3.4, ,81.8, ,51.6, 
152,Camarillo,Central Coast Valleys,1/30/2013,030,0.08, ,0.00, ,305, ,9.0, ,65.3, ,38.9, ,50.3, ,88, ,47, ,73, ,41.8, ,3.3, ,78.5, ,52.6, 
152,Camarillo,Central Coast Valleys,1/31/2013,031,0.10, ,0.00, ,313, ,9.3, ,78.5, ,41.9, ,55.3, ,81, ,36, ,62, ,42.7, ,3.8, ,90.0, ,54.4, 
152,Camarillo,Central Coast Valleys,2/1/2013,032,0.09, ,0.00, ,286, ,9.4, ,81.0,Y,46.6, ,56.9, ,98, ,27, ,60, ,43.0, ,3.7, ,89.1, ,55.5, 
152,Camarillo,Central Coast Valleys,2/2/2013,033,0.04, ,0.00, ,129, ,11.3, ,76.4, ,48.2, ,59.6, ,94, ,31, ,65, ,47.8, ,2.6, ,61.4, ,55.9, 
152,Camarillo,Central Coast Valleys,2/3/2013,034,0.09, ,0.00, ,303, ,11.9, ,71.9, ,45.2, ,56.2, ,97, ,49, ,77, ,49.1, ,3.0, ,72.7, ,57.2, 
152,Camarillo,Central Coast Valleys,2/4/2013,035,0.08, ,0.00, ,322, ,11.2, ,64.7, ,41.0, ,51.6, ,99, ,66, ,86, ,47.6, ,3.0, ,71.5, ,56.3, 
152,Camarillo,Central Coast Valleys,2/5/2013,036,0.01, ,0.00, ,98, ,11.9, ,57.3, ,43.5, ,51.4, ,100, ,80, ,92, ,49.1, ,2.7, ,65.4, ,54.9, 
152,Camarillo,Central Coast Valleys,2/6/2013,037,0.08, ,0.00, ,316, ,11.1, ,63.6, ,43.5, ,52.8, ,98, ,59, ,82, ,47.4, ,2.8, ,66.8, ,56.8, 
152,Camarillo,Central Coast Valleys,2/7/2013,038,0.05, ,0.00, ,222, ,10.2, ,58.5, ,38.7, ,49.5, ,99, ,65, ,84, ,45.0, ,3.4, ,82.3, ,53.8, 
152,Camarillo,Central Coast Valleys,2/8/2013,039,0.06, ,0.00, ,248, ,8.2, ,53.8, ,38.7, ,46.6, ,94, ,60, ,75, ,39.3, ,4.5, ,108.9, ,52.4, 
152,Camarillo,Central Coast Valleys,2/9/2013,040,0.09, ,0.00, ,342, ,7.3, ,58.5, ,34.3, ,45.6, ,97, ,42, ,71, ,36.6, ,3.6, ,85.7, ,51.3, 
152,Camarillo,Central Coast Valleys,2/10/2013,041,0.06, ,0.00, ,250, ,8.2, ,57.4, ,37.7, ,46.1, ,93, ,56, ,77, ,39.3, ,3.8, ,92.3, ,50.9, 
152,Camarillo,Central Coast Valleys,2/11/2013,042,0.11, ,0.00, ,350, ,6.7, ,66.3, ,36.2, ,48.5, ,94, ,20, ,58, ,34.4, ,4.1, ,99.0, ,51.1, 
152,Camarillo,Central Coast Valleys,2/12/2013,043,0.10, ,0.00, ,350, ,6.4, ,62.1, ,34.4, ,47.2, ,94, ,37, ,58, ,33.1, ,4.4, ,105.6, ,50.9, 
152,Camarillo,Central Coast Valleys,2/13/2013,044,0.10, ,0.00, ,352, ,7.7, ,62.3, ,35.8, ,48.7, ,81, ,45, ,66, ,37.7, ,4.1, ,97.3, ,51.7, 
152,Camarillo,Central Coast Valleys,2/14/2013,045,0.10, ,0.00, ,354, ,8.6, ,71.5, ,38.3, ,51.8, ,84, ,44, ,65, ,40.6, ,3.6, ,85.3, ,53.2, 
152,Camarillo,Central Coast Valleys,2/15/2013,046,0.18, ,0.00, ,351, ,5.5, ,81.4,Y,49.6, ,64.3, ,58, ,12, ,27, ,29.5, ,5.6, ,134.0, ,55.0, 
152,Camarillo,Central Coast Valleys,2/16/2013,047,0.14, ,0.00, ,369, ,5.6, ,81.3,Y,39.1, ,59.0, ,88, ,14, ,33, ,30.0, ,3.0, ,73.1, ,55.7, 
152,Camarillo,Central Coast Valleys,2/17/2013,048,0.10, ,0.00, ,370, ,8.9, ,63.8, ,37.6, ,51.3, ,94, ,42, ,69, ,41.5, ,3.5, ,83.9, ,54.5, 
152,Camarillo,Central Coast Valleys,2/18/2013,049,0.09, ,0.00, ,333, ,10.7, ,61.7, ,43.2, ,52.4, ,98, ,59, ,80, ,46.4, ,3.4, ,82.6, ,56.0, 
152,Camarillo,Central Coast Valleys,2/19/2013,050,0.04, ,0.22, ,181, ,9.9, ,57.1, ,41.4, ,48.9, ,98, ,60, ,84, ,44.3, ,3.8, ,90.2, ,54.8, 
152,Camarillo,Central Coast Valleys,2/20/2013,051,0.11, ,0.00, ,390, ,6.3, ,61.5, ,33.8, ,48.3, ,84, ,34, ,54, ,32.6, ,3.7, ,89.9, ,52.8, 
152,Camarillo,Central Coast Valleys,2/21/2013,052,0.10, ,0.00, ,385, ,7.4, ,60.4, ,37.0, ,47.9, ,82, ,43, ,66, ,36.9, ,4.4, ,105.9, ,52.6, 
152,Camarillo,Central Coast Valleys,2/22/2013,053,0.12, ,0.00, ,396, ,6.9, ,64.7, ,38.0, ,49.8, ,81, ,31, ,57, ,35.2, ,4.0, ,96.7, ,53.7, 
152,Camarillo,Central Coast Valleys,2/23/2013,054,0.11, ,0.00, ,389, ,8.5, ,62.3, ,36.4, ,50.4, ,89, ,35, ,68, ,40.2, ,4.2, ,100.3, ,53.6, 
152,Camarillo,Central Coast Valleys,2/24/2013,055,0.18, ,0.00, ,416, ,4.2, ,68.5, ,40.2, ,55.2, ,76, ,11, ,28, ,22.9, ,7.0, ,167.6, ,52.7, 
152,Camarillo,Central Coast Valleys,2/25/2013,056,0.13, ,0.00, ,413, ,6.0, ,65.7, ,37.3, ,49.8, ,82, ,25, ,49, ,31.4, ,4.0, ,95.6, ,52.9, 
152,Camarillo,Central Coast Valleys,2/26/2013,057,0.13, ,0.00, ,414, ,7.1, ,75.5, ,34.9, ,51.5, ,88, ,16, ,55, ,35.7, ,3.8, ,92.1, ,53.2, 
152,Camarillo,Central Coast Valleys,2/27/2013,058,0.18, ,0.00, ,452, ,4.4, ,77.8, ,32.0,Y,61.8, ,54, ,12, ,23, ,24.0, ,4.7, ,112.0, ,58.2, 
152,Camarillo,Central Coast Valleys,2/28/2013,059,0.17, ,0.00, ,420, ,5.4, ,81.1,Y,40.2, ,59.4, ,71, ,12, ,31, ,29.0, ,4.0, ,95.1, ,55.0, 
152,Camarillo,Central Coast Valleys,3/1/2013,060,0.21, ,0.00, ,430, ,5.1, ,86.5,Y,50.8, ,66.6, ,42, ,11, ,23, ,27.5, ,5.1, ,122.9, ,57.5, 
152,Camarillo,Central Coast Valleys,3/2/2013,061,0.15, ,0.00, ,386, ,8.1, ,77.1, ,51.2, ,62.4, ,97, ,24, ,42, ,39.1, ,4.0, ,95.4, ,57.8, 
152,Camarillo,Central Coast Valleys,3/3/2013,062,0.09, ,0.00, ,317, ,12.5, ,66.8, ,47.3, ,56.0, ,98, ,57, ,81, ,50.4, ,3.3, ,80.4, ,58.8, 
152,Camarillo,Central Coast Valleys,3/4/2013,063,0.11, ,0.00, ,411, ,11.3, ,64.0, ,41.5, ,52.4, ,96, ,67, ,84, ,47.8, ,3.5, ,84.3, ,58.0, 
152,Camarillo,Central Coast Valleys,3/5/2013,064,0.06, ,0.00, ,242, ,11.5, ,63.2, ,42.9, ,52.1, ,99, ,68, ,87, ,48.3, ,3.3, ,78.9, ,57.2, 
152,Camarillo,Central Coast Valleys,3/6/2013,065,0.04, ,0.00, ,196, ,11.0, ,56.9, ,44.5, ,52.2, ,93, ,64, ,82, ,47.0, ,2.7, ,64.2, ,57.0, 
152,Camarillo,Central Coast Valleys,3/7/2013,066,0.08, ,0.31, ,310, ,10.9, ,60.5, ,48.2, ,53.5, ,98, ,53, ,78, ,46.9, ,3.0, ,71.1, ,58.1, 
152,Camarillo,Central Coast Valleys,3/8/2013,067,0.09, ,0.49, ,349, ,10.1, ,57.8, ,43.7, ,51.0, ,99, ,60, ,79, ,44.9, ,4.3, ,103.7, ,57.0, 
152,Camarillo,Central Coast Valleys,3/9/2013,068,0.12, ,0.00, ,440, ,9.5, ,63.9, ,39.5, ,52.1, ,95, ,49, ,72, ,43.2, ,3.6, ,85.2, ,57.0, 
152,Camarillo,Central Coast Valleys,3/10/2013,069,0.16, ,0.00, ,462, ,7.6, ,76.8, ,40.0, ,55.8, ,83, ,14, ,50, ,37.4, ,4.0, ,96.8, ,57.7, 
152,Camarillo,Central Coast Valleys,3/11/2013,070,0.14, ,0.00, ,455, ,8.9, ,68.9, ,40.7, ,54.7, ,85, ,41, ,61, ,41.4, ,3.6, ,87.4, ,58.4, 
152,Camarillo,Central Coast Valleys,3/12/2013,071,0.13, ,0.00, ,451, ,10.9, ,70.2, ,40.8, ,54.5, ,97, ,50, ,75, ,46.8, ,3.2, ,77.6, ,58.7, 
152,Camarillo,Central Coast Valleys,3/13/2013,072,0.14, ,0.00, ,453, ,11.4, ,71.9, ,41.5, ,56.8, ,96, ,48, ,72, ,47.9, ,3.0, ,71.8, ,59.7, 
152,Camarillo,Central Coast Valleys,3/14/2013,073,0.13, ,0.00, ,455, ,12.2, ,70.1, ,42.0, ,55.6, ,99, ,55, ,81, ,49.9, ,2.8, ,66.6, ,61.3, 
152,Camarillo,Central Coast Valleys,3/15/2013,074,0.11, ,0.00, ,433, ,13.4, ,65.2, ,49.2, ,55.2, ,99, ,75, ,90, ,52.3, ,3.3, ,79.8, ,62.4, 
152,Camarillo,Central Coast Valleys,3/16/2013,075,0.06, ,0.00, ,266, ,12.7, ,60.9, ,45.6, ,53.1, ,99, ,74, ,92, ,50.9, ,2.8, ,66.2, ,60.7, 
152,Camarillo,Central Coast Valleys,3/17/2013,076,0.09, ,0.00, ,361, ,12.0, ,66.0, ,43.7, ,52.5, ,99, ,65, ,89, ,49.3, ,2.9, ,69.7, ,59.4, 
152,Camarillo,Central Coast Valleys,3/18/2013,077,0.07, ,0.00, ,279, ,11.7, ,62.5, ,41.3, ,52.3, ,100, ,70, ,87, ,48.6, ,2.8, ,66.1, ,58.2, 
152,Camarillo,Central Coast Valleys,3/19/2013,078,0.12, ,0.00, ,434, ,12.6, ,64.7, ,44.7, ,55.2, ,98, ,70, ,85, ,50.8, ,3.4, ,81.0, ,59.6, 
152,Camarillo,Central Coast Valleys,3/20/2013,079,0.09, ,0.00, ,338, ,12.8, ,67.4, ,49.5, ,57.0, ,99, ,55, ,80, ,51.1, ,2.9, ,68.6, ,60.8, 
152,Camarillo,Central Coast Valleys,3/21/2013,080,0.14, ,0.00, ,473, ,12.2, ,68.2, ,46.0, ,55.5, ,99, ,63, ,81, ,49.9, ,3.4, ,80.9, ,61.1, 
152,Camarillo,Central Coast Valleys,3/22/2013,081,0.14, ,0.00, ,482, ,10.3, ,68.3, ,40.9, ,54.2, ,99, ,49, ,72, ,45.4, ,3.4, ,81.6, ,59.9, 
152,Camarillo,Central Coast Valleys,3/23/2013,082,0.14, ,0.00, ,472, ,9.7, ,67.0, ,37.7, ,53.0, ,93, ,38, ,71, ,43.8, ,3.2, ,77.6, ,59.1, 
152,Camarillo,Central Coast Valleys,3/24/2013,083,0.14, ,0.00, ,478, ,11.2, ,69.2, ,41.4, ,54.5, ,98, ,53, ,77, ,47.6, ,3.0, ,71.2, ,60.1, 
152,Camarillo,Central Coast Valleys,3/25/2013,084,0.12, ,0.00, ,418, ,12.1, ,66.4, ,40.0, ,53.9, ,98, ,65, ,85, ,49.5, ,3.2, ,77.0, ,59.8, 
152,Camarillo,Central Coast Valleys,3/26/2013,085,0.13, ,0.00, ,477, ,12.3, ,65.3, ,44.5, ,54.9, ,99, ,67, ,84, ,50.1, ,3.5, ,83.6, ,61.3, 
152,Camarillo,Central Coast Valleys,3/27/2013,086,0.13, ,0.00, ,465, ,12.3, ,65.8, ,45.2, ,55.0, ,99, ,64, ,83, ,50.0, ,3.3, ,78.5, ,61.4, 
152,Camarillo,Central Coast Valleys,3/28/2013,087,0.12, ,0.00, ,447, ,13.0, ,67.0, ,47.9, ,55.3, ,99, ,69, ,87, ,51.5, ,3.2, ,76.3, ,62.4, 
152,Camarillo,Central Coast Valleys,3/29/2013,088,0.13, ,0.00, ,473, ,13.5, ,66.4, ,45.3, ,55.3, ,99, ,73, ,91, ,52.6, ,3.5, ,83.2, ,62.3, 
152,Camarillo,Central Coast Valleys,3/30/2013,089,0.13, ,0.00, ,464, ,13.9, ,66.8, ,53.3, ,57.5, ,99, ,68, ,86, ,53.4, ,3.6, ,86.7, ,63.8, 
152,Camarillo,Central Coast Valleys,3/31/2013,090,0.05, ,0.05, ,233, ,14.3, ,64.9, ,53.2, ,58.4, ,98, ,69, ,86, ,54.2, ,3.5, ,83.3, ,63.0, 
152,Camarillo,Central Coast Valleys,4/1/2013,091,0.10, ,0.01, ,375, ,13.4, ,64.3, ,49.7, ,57.0, ,98, ,72, ,85, ,52.4, ,4.0, ,95.2, ,62.9, 
152,Camarillo,Central Coast Valleys,4/2/2013,092,0.14, ,0.00, ,501, ,12.9, ,67.3, ,47.2, ,56.6, ,98, ,62, ,82, ,51.2, ,3.4, ,80.7, ,62.9, 
152,Camarillo,Central Coast Valleys,4/3/2013,093,0.14, ,0.00, ,492, ,13.9, ,70.4, ,47.6, ,57.6, ,99, ,63, ,86, ,53.4, ,3.9, ,93.8, ,63.3, 
152,Camarillo,Central Coast Valleys,4/4/2013,094,0.10, ,0.00, ,371, ,14.5, ,68.3, ,55.2, ,59.0, ,98, ,64, ,85, ,54.4, ,3.8, ,91.3, ,64.4, 
152,Camarillo,Central Coast Valleys,4/5/2013,095,0.10, ,0.00, ,375, ,14.4, ,67.6, ,50.4, ,58.6, ,98, ,69, ,86, ,54.4, ,3.2, ,77.4, ,64.6, 
152,Camarillo,Central Coast Valleys,4/6/2013,096,0.14, ,0.00, ,481, ,13.3, ,68.6, ,46.8, ,57.2, ,99, ,63, ,83, ,52.2, ,3.4, ,81.8, ,63.3, 
152,Camarillo,Central Coast Valleys,4/7/2013,097,0.14, ,0.00, ,466, ,13.0, ,71.8, ,47.3, ,59.2, ,97, ,51, ,76, ,51.5, ,3.3, ,80.3, ,63.8, 
152,Camarillo,Central Coast Valleys,4/8/2013,098,0.18, ,0.00, ,517, ,9.3, ,71.5, ,47.2, ,57.3, ,98, ,26, ,58, ,42.8, ,5.9, ,142.0, ,62.1, 
152,Camarillo,Central Coast Valleys,4/9/2013,099,0.18, ,0.00, ,544, ,8.4, ,70.5, ,42.4, ,56.8, ,84, ,25, ,53, ,40.0, ,4.0, ,96.9, ,61.7, 
152,Camarillo,Central Coast Valleys,4/10/2013,100,0.20, ,0.00, ,549, ,7.7, ,79.8, ,43.6, ,61.7, ,79, ,13, ,41, ,37.9, ,3.3, ,79.5, ,62.1, 
