Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (in),qc,Precip (in),qc,Sol Rad (Ly/day),qc,Avg Vap Pres (mBars),qc,Max Air Temp (F),qc,Min Air Temp (F),qc,Avg Air Temp (F),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (F),qc,Avg Wind Speed (mph),qc,Wind Run (miles),qc,Avg Soil Temp (F),qc
152,Camarillo,Central Coast Valleys,2/24/2013,055,0.18, ,0.00, ,416, ,4.2, ,68.5, ,40.2, ,55.2, ,76, ,11, ,28, ,22.9, ,7.0, ,167.6, ,52.7, 
152,Camarillo,Central Coast Valleys,2/25/2013,056,0.13, ,0.00, ,413, ,6.0, ,65.7, ,37.3, ,49.8, ,82, ,25, ,49, ,31.4, ,4.0, ,95.6, ,52.9, 
152,Camarillo,Central Coast Valleys,2/26/2013,057,0.13, ,0.00, ,414, ,7.1, ,75.5, ,34.9, ,51.5, ,88, ,16, ,55, ,35.7, ,3.8, ,92.1, ,53.2, 
152,Camarillo,Central Coast Valleys,2/27/2013,058,0.18, ,0.00, ,452, ,4.4, ,77.8, ,32.0,Y,61.8, ,54, ,12, ,23, ,24.0, ,4.7, ,112.0, ,58.2, 
152,Camarillo,Central Coast Valleys,2/28/2013,059,0.17, ,0.00, ,420, ,5.4, ,81.1,Y,40.2, ,59.4, ,71, ,12, ,31, ,29.0, ,4.0, ,95.1, ,55.0, 
152,Camarillo,Central Coast Valleys,3/1/2013,060,0.21, ,0.00, ,430, ,5.1, ,86.5,Y,50.8, ,66.6, ,42, ,11, ,23, ,27.5, ,5.1, ,122.9, ,57.5, 
152,Camarillo,Central Coast Valleys,3/2/2013,061,0.15, ,0.00, ,386, ,8.1, ,77.1, ,51.2, ,62.4, ,97, ,24, ,42, ,39.1, ,4.0, ,95.4, ,57.8, 
152,Camarillo,Central Coast Valleys,3/3/2013,062,0.09, ,0.00, ,317, ,12.5, ,66.8, ,47.3, ,56.0, ,98, ,57, ,81, ,50.4, ,3.3, ,80.4, ,58.8, 
152,Camarillo,Central Coast Valleys,3/4/2013,063,0.11, ,0.00, ,411, ,11.3, ,64.0, ,41.5, ,52.4, ,96, ,67, ,84, ,47.8, ,3.5, ,84.3, ,58.0, 
152,Camarillo,Central Coast Valleys,3/5/2013,064,0.06, ,0.00, ,242, ,11.5, ,63.2, ,42.9, ,52.1, ,99, ,68, ,87, ,48.3, ,3.3, ,78.9, ,57.2, 
152,Camarillo,Central Coast Valleys,3/6/2013,065,0.04, ,0.00, ,196, ,11.0, ,56.9, ,44.5, ,52.2, ,93, ,64, ,82, ,47.0, ,2.7, ,64.2, ,57.0, 
152,Camarillo,Central Coast Valleys,3/7/2013,066,0.08, ,0.31, ,310, ,10.9, ,60.5, ,48.2, ,53.5, ,98, ,53, ,78, ,46.9, ,3.0, ,71.1, ,58.1, 
152,Camarillo,Central Coast Valleys,3/8/2013,067,0.09, ,0.49, ,349, ,10.1, ,57.8, ,43.7, ,51.0, ,99, ,60, ,79, ,44.9, ,4.3, ,103.7, ,57.0, 
152,Camarillo,Central Coast Valleys,3/9/2013,068,0.12, ,0.00, ,440, ,9.5, ,63.9, ,39.5, ,52.1, ,95, ,49, ,72, ,43.2, ,3.6, ,85.2, ,57.0, 
152,Camarillo,Central Coast Valleys,3/10/2013,069,0.16, ,0.00, ,462, ,7.6, ,76.8, ,40.0, ,55.8, ,83, ,14, ,50, ,37.4, ,4.0, ,96.8, ,57.7, 
152,Camarillo,Central Coast Valleys,3/11/2013,070,0.14, ,0.00, ,455, ,8.9, ,68.9, ,40.7, ,54.7, ,85, ,41, ,61, ,41.4, ,3.6, ,87.4, ,58.4, 
152,Camarillo,Central Coast Valleys,3/12/2013,071,0.13, ,0.00, ,451, ,10.9, ,70.2, ,40.8, ,54.5, ,97, ,50, ,75, ,46.8, ,3.2, ,77.6, ,58.7, 
152,Camarillo,Central Coast Valleys,3/13/2013,072,0.14, ,0.00, ,453, ,11.4, ,71.9, ,41.5, ,56.8, ,96, ,48, ,72, ,47.9, ,3.0, ,71.8, ,59.7, 
152,Camarillo,Central Coast Valleys,3/14/2013,073,0.13, ,0.00, ,455, ,12.2, ,70.1, ,42.0, ,55.6, ,99, ,55, ,81, ,49.9, ,2.8, ,66.6, ,61.3, 
152,Camarillo,Central Coast Valleys,3/15/2013,074,0.11, ,0.00, ,433, ,13.4, ,65.2, ,49.2, ,55.2, ,99, ,75, ,90, ,52.3, ,3.3, ,79.8, ,62.4, 
152,Camarillo,Central Coast Valleys,3/16/2013,075,0.06, ,0.00, ,266, ,12.7, ,60.9, ,45.6, ,53.1, ,99, ,74, ,92, ,50.9, ,2.8, ,66.2, ,60.7, 
152,Camarillo,Central Coast Valleys,3/17/2013,076,0.09, ,0.00, ,361, ,12.0, ,66.0, ,43.7, ,52.5, ,99, ,65, ,89, ,49.3, ,2.9, ,69.7, ,59.4, 
152,Camarillo,Central Coast Valleys,3/18/2013,077,0.07, ,0.00, ,279, ,11.7, ,62.5, ,41.3, ,52.3, ,100, ,70, ,87, ,48.6, ,2.8, ,66.1, ,58.2, 
152,Camarillo,Central Coast Valleys,3/19/2013,078,0.12, ,0.00, ,434, ,12.6, ,64.7, ,44.7, ,55.2, ,98, ,70, ,85, ,50.8, ,3.4, ,81.0, ,59.6, 
152,Camarillo,Central Coast Valleys,3/20/2013,079,0.09, ,0.00, ,338, ,12.8, ,67.4, ,49.5, ,57.0, ,99, ,55, ,80, ,51.1, ,2.9, ,68.6, ,60.8, 
152,Camarillo,Central Coast Valleys,3/21/2013,080,0.14, ,0.00, ,473, ,12.2, ,68.2, ,46.0, ,55.5, ,99, ,63, ,81, ,49.9, ,3.4, ,80.9, ,61.1, 
152,Camarillo,Central Coast Valleys,3/22/2013,081,0.14, ,0.00, ,482, ,10.3, ,68.3, ,40.9, ,54.2, ,99, ,49, ,72, ,45.4, ,3.4, ,81.6, ,59.9, 
152,Camarillo,Central Coast Valleys,3/23/2013,082,0.14, ,0.00, ,472, ,9.7, ,67.0, ,37.7, ,53.0, ,93, ,38, ,71, ,43.8, ,3.2, ,77.6, ,59.1, 
152,Camarillo,Central Coast Valleys,3/24/2013,083,0.14, ,0.00, ,478, ,11.2, ,69.2, ,41.4, ,54.5, ,98, ,53, ,77, ,47.6, ,3.0, ,71.2, ,60.1, 
152,Camarillo,Central Coast Valleys,3/25/2013,084,0.12, ,0.00, ,418, ,12.1, ,66.4, ,40.0, ,53.9, ,98, ,65, ,85, ,49.5, ,3.2, ,77.0, ,59.8, 
152,Camarillo,Central Coast Valleys,3/26/2013,085,0.13, ,0.00, ,477, ,12.3, ,65.3, ,44.5, ,54.9, ,99, ,67, ,84, ,50.1, ,3.5, ,83.6, ,61.3, 
152,Camarillo,Central Coast Valleys,3/27/2013,086,0.13, ,0.00, ,465, ,12.3, ,65.8, ,45.2, ,55.0, ,99, ,64, ,83, ,50.0, ,3.3, ,78.5, ,61.4, 
152,Camarillo,Central Coast Valleys,3/28/2013,087,0.12, ,0.00, ,447, ,13.0, ,67.0, ,47.9, ,55.3, ,99, ,69, ,87, ,51.5, ,3.2, ,76.3, ,62.4, 
152,Camarillo,Central Coast Valleys,3/29/2013,088,0.13, ,0.00, ,473, ,13.5, ,66.4, ,45.3, ,55.3, ,99, ,73, ,91, ,52.6, ,3.5, ,83.2, ,62.3, 
152,Camarillo,Central Coast Valleys,3/30/2013,089,0.13, ,0.00, ,464, ,13.9, ,66.8, ,53.3, ,57.5, ,99, ,68, ,86, ,53.4, ,3.6, ,86.7, ,63.8, 
152,Camarillo,Central Coast Valleys,3/31/2013,090,0.05, ,0.05, ,233, ,14.3, ,64.9, ,53.2, ,58.4, ,98, ,69, ,86, ,54.2, ,3.5, ,83.3, ,63.0, 
152,Camarillo,Central Coast Valleys,4/1/2013,091,0.10, ,0.01, ,375, ,13.4, ,64.3, ,49.7, ,57.0, ,98, ,72, ,85, ,52.4, ,4.0, ,95.2, ,62.9, 
152,Camarillo,Central Coast Valleys,4/2/2013,092,0.14, ,0.00, ,501, ,12.9, ,67.3, ,47.2, ,56.6, ,98, ,62, ,82, ,51.2, ,3.4, ,80.7, ,62.9, 
152,Camarillo,Central Coast Valleys,4/3/2013,093,0.14, ,0.00, ,492, ,13.9, ,70.4, ,47.6, ,57.6, ,99, ,63, ,86, ,53.4, ,3.9, ,93.8, ,63.3, 
152,Camarillo,Central Coast Valleys,4/4/2013,094,0.10, ,0.00, ,371, ,14.5, ,68.3, ,55.2, ,59.0, ,98, ,64, ,85, ,54.4, ,3.8, ,91.3, ,64.4, 
152,Camarillo,Central Coast Valleys,4/5/2013,095,0.10, ,0.00, ,375, ,14.4, ,67.6, ,50.4, ,58.6, ,98, ,69, ,86, ,54.4, ,3.2, ,77.4, ,64.6, 
152,Camarillo,Central Coast Valleys,4/6/2013,096,0.14, ,0.00, ,481, ,13.3, ,68.6, ,46.8, ,57.2, ,99, ,63, ,83, ,52.2, ,3.4, ,81.8, ,63.3, 
152,Camarillo,Central Coast Valleys,4/7/2013,097,0.14, ,0.00, ,466, ,13.0, ,71.8, ,47.3, ,59.2, ,97, ,51, ,76, ,51.5, ,3.3, ,80.3, ,63.8, 
152,Camarillo,Central Coast Valleys,4/8/2013,098,0.18, ,0.00, ,517, ,9.3, ,71.5, ,47.2, ,57.3, ,98, ,26, ,58, ,42.8, ,5.9, ,142.0, ,62.1, 
152,Camarillo,Central Coast Valleys,4/9/2013,099,0.18, ,0.00, ,544, ,8.4, ,70.5, ,42.4, ,56.8, ,84, ,25, ,53, ,40.0, ,4.0, ,96.9, ,61.7, 
152,Camarillo,Central Coast Valleys,4/10/2013,100,0.20, ,0.00, ,549, ,7.7, ,79.8, ,43.6, ,61.7, ,79, ,13, ,41, ,37.9, ,3.3, ,79.5, ,62.1, 
152,Camarillo,Central Coast Valleys,4/11/2013,101,0.16, ,0.00, ,527, ,11.1, ,69.2, ,43.5, ,56.0, ,98, ,51, ,72, ,47.3, ,3.2, ,77.7, ,62.7, 
152,Camarillo,Central Coast Valleys,4/12/2013,102,0.15, ,0.00, ,519, ,13.0, ,66.2, ,46.8, ,55.6, ,99, ,68, ,86, ,51.5, ,3.6, ,86.6, ,63.3, 
152,Camarillo,Central Coast Valleys,4/13/2013,103,0.04, ,0.00, ,202, ,13.6, ,60.6, ,51.3, ,55.3, ,99, ,81, ,92, ,52.8, ,3.2, ,77.4, ,62.0, 
152,Camarillo,Central Coast Valleys,4/14/2013,104,0.04, ,0.00, ,192, ,13.4, ,61.3, ,53.1, ,56.9, ,97, ,70, ,85, ,52.4, ,3.0, ,73.1, ,62.1, 
152,Camarillo,Central Coast Valleys,4/15/2013,105,0.13, ,0.00, ,449, ,12.1, ,63.6, ,47.1, ,55.7, ,98, ,67, ,80, ,49.6, ,3.8, ,92.3, ,62.9, 
152,Camarillo,Central Coast Valleys,4/16/2013,106,0.17, ,0.00, ,568, ,9.3, ,63.3, ,42.0, ,52.8, ,96, ,44, ,68, ,42.5, ,3.7, ,88.0, ,61.7, 
152,Camarillo,Central Coast Valleys,4/17/2013,107,0.19, ,0.00, ,585, ,7.9, ,68.2, ,38.7, ,54.0, ,97, ,25, ,55, ,38.4, ,3.7, ,89.4, ,60.5, 
152,Camarillo,Central Coast Valleys,4/18/2013,108,0.26, ,0.00, ,591, ,4.9,Y,79.4, ,42.7, ,62.6, ,78, ,12, ,25,Y,26.4,Y,6.2, ,149.0, ,61.4, 
152,Camarillo,Central Coast Valleys,4/19/2013,109,0.21, ,0.00, ,588, ,8.7, ,76.2, ,44.6, ,61.6, ,97, ,26, ,46, ,40.9, ,4.0, ,97.2, ,61.8, 
152,Camarillo,Central Coast Valleys,4/20/2013,110,0.20, ,0.00, ,583, ,11.2, ,79.9, ,42.6, ,61.0, ,97, ,37, ,61, ,47.6, ,3.3, ,79.0, ,63.2, 
152,Camarillo,Central Coast Valleys,4/21/2013,111,0.19, ,0.00, ,580, ,13.1, ,78.3, ,46.0, ,60.8, ,97, ,36, ,72, ,51.7, ,3.5, ,84.8, ,65.0, 
152,Camarillo,Central Coast Valleys,4/22/2013,112,0.15, ,0.00, ,528, ,14.3, ,67.5, ,54.9, ,59.2, ,97, ,69, ,83, ,54.1, ,3.7, ,89.3, ,66.5, 
152,Camarillo,Central Coast Valleys,4/23/2013,113,0.16, ,0.00, ,525, ,13.4, ,67.9, ,54.8, ,60.4, ,96, ,63, ,75, ,52.4, ,3.5, ,82.8, ,67.0, 
152,Camarillo,Central Coast Valleys,4/24/2013,114,0.00, ,0.00, ,83, ,14.2, ,58.6, ,54.6, ,56.5, ,98, ,83, ,91, ,53.8, ,2.3, ,55.1, ,63.4, 
152,Camarillo,Central Coast Valleys,4/25/2013,115,0.18, ,0.00, ,576, ,12.2, ,69.0, ,48.4, ,59.7, ,98, ,50, ,70, ,49.7, ,3.3, ,78.1, ,64.5, 
152,Camarillo,Central Coast Valleys,4/26/2013,116,0.18, ,0.00, ,585, ,12.6, ,70.6, ,47.1, ,58.2, ,98, ,55, ,76, ,50.8, ,4.1, ,98.7, ,64.0, 
152,Camarillo,Central Coast Valleys,4/27/2013,117,0.18, ,0.00, ,588, ,13.9, ,70.7, ,49.2, ,59.0, ,99, ,59, ,81, ,53.3, ,3.4, ,81.8, ,65.2, 
152,Camarillo,Central Coast Valleys,4/28/2013,118,0.15, ,0.00, ,532, ,14.7, ,68.3, ,52.4, ,58.2, ,99, ,72, ,89, ,54.9, ,3.7, ,87.7, ,65.7, 
152,Camarillo,Central Coast Valleys,4/29/2013,119,0.15, ,0.00, ,517, ,15.2, ,67.6, ,53.8, ,59.2, ,99, ,73, ,89, ,55.8, ,3.6, ,86.7, ,66.3, 
152,Camarillo,Central Coast Valleys,4/30/2013,120,0.13, ,0.00, ,448, ,14.9, ,67.0, ,56.3, ,60.4, ,98, ,68, ,83, ,55.2, ,3.4, ,82.6, ,66.9, 
152,Camarillo,Central Coast Valleys,5/1/2013,121,0.18, ,0.00, ,582, ,14.7, ,71.0, ,51.7, ,63.2, ,98, ,59, ,74, ,54.8, ,3.4, ,81.1, ,68.6, 
152,Camarillo,Central Coast Valleys,5/2/2013,122,0.30,R,0.00, ,635, ,8.4, ,92.4,Y,46.9, ,68.4, ,99, ,6, ,35, ,40.0, ,6.5, ,156.8, ,65.9, 
