Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (in),qc,Precip (in),qc,Sol Rad (Ly/day),qc,Avg Vap Pres (mBars),qc,Max Air Temp (F),qc,Min Air Temp (F),qc,Avg Air Temp (F),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (F),qc,Avg Wind Speed (mph),qc,Wind Run (miles),qc,Avg Soil Temp (F),qc
157,Point San Pedro,San Francisco Bay,1/23/2013,023,0.01, ,0.22, ,43, ,10.1, ,53.5, ,48.2, ,50.1, ,95, ,70, ,82, ,44.8, ,2.2, ,53.9, ,47.3, 
157,Point San Pedro,San Francisco Bay,1/24/2013,024,0.03, ,0.00, ,133, ,11.6, ,57.2, ,48.1, ,51.6, ,95, ,79, ,89, ,48.5, ,2.2, ,51.7, ,48.5, 
157,Point San Pedro,San Francisco Bay,1/25/2013,025,0.07, ,0.00, ,274, ,12.3, ,64.4, ,46.9, ,55.4, ,94, ,66, ,82, ,50.1, ,2.5, ,60.3, ,50.1, 
157,Point San Pedro,San Francisco Bay,1/26/2013,026,0.08, ,0.00, ,298, ,9.0, ,58.1, ,43.3, ,50.6, ,96, ,48, ,72, ,41.9, ,4.6,R,110.9,R,50.9, 
157,Point San Pedro,San Francisco Bay,1/27/2013,027,0.07, ,0.00, ,273, ,7.0, ,56.4, ,38.1, ,48.6, ,77, ,41, ,60, ,35.3, ,4.2,Y,100.5,Y,50.0, 
157,Point San Pedro,San Francisco Bay,1/28/2013,028,0.08, ,0.00, ,290, ,7.6, ,59.5, ,42.7, ,50.3, ,75, ,44, ,62, ,37.6, ,3.9,Y,94.1,Y,49.5, 
157,Point San Pedro,San Francisco Bay,1/29/2013,029,0.07, ,0.00, ,278, ,8.1, ,58.3, ,38.3, ,48.2, ,95, ,53, ,71, ,39.1, ,2.9, ,68.9, ,49.5, 
157,Point San Pedro,San Francisco Bay,1/30/2013,030,0.08, ,0.00, ,310, ,8.5, ,64.4, ,34.5, ,46.4, ,98, ,46, ,79, ,40.3, ,2.0, ,48.4, ,49.3, 
157,Point San Pedro,San Francisco Bay,1/31/2013,031,0.07, ,0.00, ,311, ,9.0, ,63.2, ,36.5, ,47.5, ,98, ,51, ,80, ,41.7, ,2.3, ,55.7, ,49.2, 
157,Point San Pedro,San Francisco Bay,2/1/2013,032,0.08, ,0.00, ,311, ,8.9, ,64.7, ,36.5, ,48.1, ,98, ,46, ,77, ,41.4, ,2.1, ,51.5, ,49.1, 
157,Point San Pedro,San Francisco Bay,2/2/2013,033,0.05, ,0.00, ,232, ,9.6, ,61.5, ,39.4, ,46.6, ,97, ,65, ,89, ,43.6, ,2.2, ,51.8, ,49.4, 
157,Point San Pedro,San Francisco Bay,2/3/2013,034,0.07, ,0.00, ,312, ,8.9, ,57.9, ,36.6, ,47.1, ,97, ,62, ,81, ,41.5, ,2.5, ,59.2, ,49.4, 
157,Point San Pedro,San Francisco Bay,2/4/2013,035,0.04, ,0.00, ,190, ,9.7, ,55.9, ,36.3, ,45.6, ,98, ,80, ,93, ,43.7, ,2.2, ,52.0, ,49.4, 
157,Point San Pedro,San Francisco Bay,2/5/2013,036,0.06, ,0.00, ,258, ,9.3, ,58.3, ,37.2, ,48.5, ,97, ,64, ,80, ,42.5, ,3.2, ,78.0, ,49.7, 
157,Point San Pedro,San Francisco Bay,2/6/2013,037,0.08, ,0.00, ,325, ,7.9, ,58.7, ,32.1, ,45.2, ,98, ,54, ,77, ,38.6, ,2.8, ,66.8, ,49.5, 
157,Point San Pedro,San Francisco Bay,2/7/2013,038,0.06, ,0.15, ,223, ,8.6, ,57.0, ,34.5, ,47.6, ,97, ,49, ,76, ,40.5, ,3.3, ,79.8, ,49.7, 
157,Point San Pedro,San Francisco Bay,2/8/2013,039,0.08, ,0.00, ,322, ,7.3, ,57.1, ,34.3, ,46.5, ,97, ,38, ,68, ,36.4, ,3.4, ,81.6, ,49.4, 
157,Point San Pedro,San Francisco Bay,2/9/2013,040,0.09, ,0.00, ,352, ,5.8, ,58.0, ,32.4, ,45.6, ,95, ,27, ,55, ,30.5, ,2.7, ,63.8, ,49.1, 
157,Point San Pedro,San Francisco Bay,2/10/2013,041,0.08, ,0.00, ,342, ,6.7, ,61.1, ,29.5, ,42.6, ,97, ,37, ,73, ,34.4, ,2.1, ,51.1, ,48.4, 
157,Point San Pedro,San Francisco Bay,2/11/2013,042,0.10, ,0.00, ,357, ,6.5, ,64.5, ,33.4, ,48.2, ,97, ,25, ,57, ,33.6, ,2.6, ,61.4, ,48.3, 
157,Point San Pedro,San Francisco Bay,2/12/2013,043,0.08, ,0.00, ,325, ,7.6, ,60.5, ,32.6, ,44.1, ,98, ,41, ,77, ,37.3, ,2.0, ,48.4, ,48.5, 
157,Point San Pedro,San Francisco Bay,2/13/2013,044,0.07, ,0.00, ,292, ,8.6, ,60.4, ,32.8, ,43.8, ,98, ,56, ,89, ,40.7, ,2.1, ,51.6, ,48.7, 
157,Point San Pedro,San Francisco Bay,2/14/2013,045,0.09, ,0.00, ,348, ,8.5, ,69.8, ,33.7, ,48.7, ,98, ,36, ,73, ,40.5, ,1.9, ,46.6, ,48.9, 
157,Point San Pedro,San Francisco Bay,2/15/2013,046,0.10, ,0.00, ,368, ,8.4, ,69.3, ,37.5, ,51.2, ,98, ,34, ,65, ,40.1, ,2.2, ,52.7, ,49.7, 
157,Point San Pedro,San Francisco Bay,2/16/2013,047,0.09, ,0.00, ,333, ,9.1, ,67.8, ,39.5, ,52.0, ,95, ,42, ,69, ,42.2, ,2.4, ,58.6, ,50.3, 
157,Point San Pedro,San Francisco Bay,2/17/2013,048,0.09, ,0.00, ,366, ,8.6, ,62.0, ,34.0, ,46.3, ,98, ,49, ,81, ,40.7, ,2.5, ,59.1, ,50.4, 
157,Point San Pedro,San Francisco Bay,2/18/2013,049,0.06, ,0.00, ,240, ,7.6, ,56.2, ,33.1, ,44.7, ,98, ,54, ,75, ,37.4, ,3.2, ,75.7, ,49.9, 
157,Point San Pedro,San Francisco Bay,2/19/2013,050,0.04, ,0.22, ,183, ,7.4, ,50.5, ,38.3, ,44.5, ,95, ,57, ,74, ,36.8, ,3.5, ,84.8, ,49.9, 
157,Point San Pedro,San Francisco Bay,2/20/2013,051,0.10, ,0.00, ,389, ,6.8, ,59.4, ,30.2, ,46.8, ,94, ,44, ,62, ,34.6, ,3.7,Y,87.8,Y,48.9, 
157,Point San Pedro,San Francisco Bay,2/21/2013,052,0.10, ,0.00, ,394, ,6.6, ,61.8, ,33.9, ,48.0, ,93, ,32, ,58, ,33.8, ,3.0, ,72.4, ,49.4, 
157,Point San Pedro,San Francisco Bay,2/22/2013,053,0.10, ,0.00, ,377, ,8.1, ,64.8, ,32.4, ,47.4, ,98, ,39, ,72, ,39.0, ,3.7,Y,88.0,Y,49.5, 
157,Point San Pedro,San Francisco Bay,2/23/2013,054,0.11, ,0.00, ,394, ,7.3, ,59.9, ,46.5, ,51.8, ,82, ,36, ,55, ,36.3, ,4.9,R,117.6,R,50.7, 
157,Point San Pedro,San Francisco Bay,2/24/2013,055,0.12, ,0.00, ,405, ,5.3, ,64.2, ,36.5, ,50.8, ,94, ,20, ,42, ,28.3, ,3.6,Y,86.8,Y,50.9, 
157,Point San Pedro,San Francisco Bay,2/25/2013,056,0.10, ,0.00, ,403, ,8.4, ,61.3, ,33.3, ,46.3, ,98, ,55, ,78, ,39.9, ,2.7, ,63.8, ,50.6, 
157,Point San Pedro,San Francisco Bay,2/26/2013,057,0.11, ,0.00, ,424, ,6.7, ,68.0, ,33.1, ,48.1, ,95, ,21, ,59, ,34.3, ,2.6, ,61.8, ,50.6, 
157,Point San Pedro,San Francisco Bay,2/27/2013,058,0.11, ,0.00, ,391, ,8.1, ,63.6, ,32.7, ,48.5, ,98, ,36, ,69, ,38.9, ,2.5, ,59.9, ,50.4, 
157,Point San Pedro,San Francisco Bay,2/28/2013,059,0.11, ,0.00, ,396, ,11.3, ,66.2, ,43.2, ,52.8, ,95, ,61, ,83, ,47.8, ,2.6, ,61.5, ,51.8, 
157,Point San Pedro,San Francisco Bay,3/1/2013,060,0.11, ,0.00, ,393, ,10.5, ,72.7, ,39.7, ,53.5, ,97, ,37, ,75, ,45.8, ,2.1, ,49.3, ,52.6, 
157,Point San Pedro,San Francisco Bay,3/2/2013,061,0.07, ,0.00, ,244, ,11.7, ,67.9, ,44.9, ,55.8, ,96, ,55, ,77, ,48.7, ,2.4, ,57.1, ,53.3, 
157,Point San Pedro,San Francisco Bay,3/3/2013,062,0.11, ,0.00, ,409, ,10.6, ,66.8, ,41.2, ,53.9, ,94, ,46, ,75, ,46.1, ,3.2, ,77.5, ,54.5, 
157,Point San Pedro,San Francisco Bay,3/4/2013,063,0.07, ,0.00, ,282, ,9.4, ,56.7, ,36.4, ,47.5, ,95, ,65, ,84, ,42.9, ,2.8, ,66.8, ,54.2, 
157,Point San Pedro,San Francisco Bay,3/5/2013,064,0.08, ,0.25, ,277, ,8.6, ,55.6, ,32.4, ,46.5, ,98, ,63, ,80, ,40.6, ,6.7,R,160.8,R,52.4, 
157,Point San Pedro,San Francisco Bay,3/6/2013,065,0.08, ,0.14, ,289, ,8.6, ,56.6, ,36.2, ,50.0, ,95, ,51, ,70, ,40.6, ,5.1,R,123.2,R,52.3, 
157,Point San Pedro,San Francisco Bay,3/7/2013,066,0.05, ,0.00, ,219, ,8.7, ,55.0, ,36.1, ,47.2, ,97, ,58, ,78, ,40.8, ,2.3, ,54.9, ,51.8, 
157,Point San Pedro,San Francisco Bay,3/8/2013,067,0.11, ,0.00, ,411, ,8.3, ,60.4, ,40.8, ,50.4, ,82, ,48, ,66, ,39.7, ,4.8,R,115.9,R,52.4, 
157,Point San Pedro,San Francisco Bay,3/9/2013,068,0.12, ,0.00, ,459, ,8.3, ,67.4, ,34.3, ,49.2, ,97, ,36, ,69, ,39.6, ,2.7, ,65.3, ,52.5, 
157,Point San Pedro,San Francisco Bay,3/10/2013,069,0.13, ,0.00, ,452, ,8.6, ,65.6, ,34.5, ,49.4, ,98, ,39, ,72, ,40.7, ,2.6, ,61.4, ,52.5, 
157,Point San Pedro,San Francisco Bay,3/11/2013,070,0.13, ,0.00, ,468, ,9.3, ,69.5, ,35.9, ,50.9, ,98, ,36, ,73, ,42.6, ,2.3, ,54.8, ,52.8, 
157,Point San Pedro,San Francisco Bay,3/12/2013,071,0.11, ,0.00, ,404, ,11.2, ,72.3, ,39.4, ,51.9, ,97, ,58, ,85, ,47.6, ,2.0, ,48.6, ,53.7, 
157,Point San Pedro,San Francisco Bay,3/13/2013,072,0.13, ,0.00, ,455, ,11.3, ,76.8, ,39.0, ,55.9, ,97, ,41, ,74, ,47.8, ,2.2, ,52.1, ,54.4, 
157,Point San Pedro,San Francisco Bay,3/14/2013,073,0.09, ,0.00, ,337, ,10.8, ,67.0, ,41.6, ,53.0, ,96, ,39, ,79, ,46.6, ,2.4, ,58.7, ,55.1, 
157,Point San Pedro,San Francisco Bay,3/15/2013,074,0.10, ,0.00, ,347, ,10.3, ,67.9, ,39.4, ,52.0, ,97, ,51, ,77, ,45.2, ,2.5, ,59.9, ,54.6, 
157,Point San Pedro,San Francisco Bay,3/16/2013,075,0.14, ,0.00, ,439, ,10.0, ,70.0, ,43.3, ,56.2, ,96, ,32, ,65, ,44.5, ,4.7,R,111.6,R,55.0, 
157,Point San Pedro,San Francisco Bay,3/17/2013,076,0.14, ,0.00, ,485, ,8.4, ,66.9, ,41.2, ,53.5, ,87, ,36, ,60, ,40.2, ,2.8, ,67.6, ,55.7, 
157,Point San Pedro,San Francisco Bay,3/18/2013,077,0.10, ,0.00, ,342, ,9.4, ,61.8, ,37.1, ,50.7, ,97, ,50, ,74, ,42.9, ,2.9, ,68.8, ,55.2, 
157,Point San Pedro,San Francisco Bay,3/19/2013,078,0.06, ,0.09, ,231, ,10.1, ,63.5, ,42.1, ,52.1, ,93, ,51, ,76, ,44.8, ,2.5, ,59.8, ,55.2, 
157,Point San Pedro,San Francisco Bay,3/20/2013,079,0.06, ,0.03, ,249, ,11.8, ,60.2, ,47.8, ,53.3, ,94, ,77, ,85, ,49.0, ,4.0,Y,95.1,Y,55.3, 
157,Point San Pedro,San Francisco Bay,3/21/2013,080,0.14, ,0.00, ,512, ,8.6, ,64.0, ,38.4, ,50.7, ,93, ,45, ,68, ,40.7, ,3.3, ,78.4, ,55.6, 
157,Point San Pedro,San Francisco Bay,3/22/2013,081,0.15, ,0.00, ,514, ,6.4, ,68.8, ,38.0, ,53.4, ,95, ,20, ,46, ,33.3, ,3.2, ,76.5, ,55.4, 
157,Point San Pedro,San Francisco Bay,3/23/2013,082,0.14, ,0.00, ,491, ,7.2, ,65.9, ,35.1, ,50.8, ,94, ,24, ,57, ,36.1, ,2.7, ,64.2, ,55.1, 
157,Point San Pedro,San Francisco Bay,3/24/2013,083,0.14, ,0.00, ,514, ,9.6, ,64.7, ,36.9, ,50.7, ,97, ,52, ,76, ,43.3, ,3.0, ,71.6, ,55.0, 
157,Point San Pedro,San Francisco Bay,3/25/2013,084,0.12, ,0.00, ,446, ,8.9, ,59.3, ,35.7, ,48.0, ,97, ,59, ,78, ,41.5, ,3.3, ,79.0, ,55.0, 
157,Point San Pedro,San Francisco Bay,3/26/2013,085,0.13, ,0.00, ,478, ,9.8, ,61.4, ,41.8, ,51.8, ,92, ,64, ,75, ,44.1, ,3.5, ,83.2, ,55.4, 
157,Point San Pedro,San Francisco Bay,3/27/2013,086,0.10, ,0.00, ,383, ,11.8, ,60.2, ,43.7, ,53.2, ,92, ,78, ,85, ,48.8, ,3.7, ,89.4, ,55.8, 
157,Point San Pedro,San Francisco Bay,3/28/2013,087,0.11, ,0.00, ,399, ,12.5, ,66.9, ,46.6, ,56.3, ,94, ,58, ,81, ,50.4, ,3.2, ,76.0, ,56.8, 
157,Point San Pedro,San Francisco Bay,3/29/2013,088,0.15, ,0.00, ,492, ,12.0, ,75.6, ,43.6, ,58.1, ,96, ,45, ,73, ,49.4, ,3.0, ,72.0, ,57.6, 
157,Point San Pedro,San Francisco Bay,3/30/2013,089,0.12, ,0.07, ,385, ,12.6, ,66.0, ,52.5, ,57.4, ,91, ,58, ,78, ,50.7, ,4.8,R,115.4,R,58.6, 
157,Point San Pedro,San Francisco Bay,3/31/2013,090,0.08, ,0.24, ,312, ,13.3, ,63.5, ,53.5,Y,56.8, ,93, ,69, ,84, ,52.1, ,4.4,Y,106.7,Y,58.7, 
157,Point San Pedro,San Francisco Bay,4/1/2013,091,0.12, ,0.24, ,428, ,12.6, ,65.9, ,45.7, ,56.5, ,94, ,61, ,81, ,50.6, ,3.3, ,78.3, ,58.7, 
157,Point San Pedro,San Francisco Bay,4/2/2013,092,0.14, ,0.00, ,497, ,11.6, ,64.1, ,41.3, ,52.7, ,96, ,69, ,85, ,48.4, ,2.9, ,68.5, ,58.6, 
157,Point San Pedro,San Francisco Bay,4/3/2013,093,0.13, ,0.00, ,468, ,11.9, ,72.7, ,43.9, ,55.0, ,95, ,51, ,80, ,49.1, ,3.4, ,80.7, ,58.7, 
157,Point San Pedro,San Francisco Bay,4/4/2013,094,0.03, ,0.54, ,154, ,13.5, ,59.4, ,50.6, ,55.0, ,94, ,86, ,91, ,52.5, ,5.1,R,122.1,R,58.4, 
157,Point San Pedro,San Francisco Bay,4/5/2013,095,0.13, ,0.00, ,686,R,12.1, ,66.2, ,32.0,Y,59.3, ,95, ,58, ,70, ,49.7, ,3.8,Y,91.3,Y,58.9, 
157,Point San Pedro,San Francisco Bay,4/6/2013,096,0.12, ,0.00, ,420, ,12.6, ,67.9, ,51.0, ,56.6, ,92, ,57, ,81, ,50.7, ,3.9,Y,94.1,Y,59.4, 
157,Point San Pedro,San Francisco Bay,4/7/2013,097,0.14, ,0.02, ,486, ,11.5, ,65.4, ,49.5, ,56.6, ,90, ,56, ,74, ,48.2, ,4.3,Y,103.3,Y,59.6, 
157,Point San Pedro,San Francisco Bay,4/8/2013,098,0.19, ,0.00, ,586, ,7.2, ,67.4, ,47.6, ,55.8, ,70, ,29, ,47, ,35.9, ,6.6,R,158.0,R,59.7, 
157,Point San Pedro,San Francisco Bay,4/9/2013,099,0.21, ,0.00, ,590, ,7.3, ,76.4, ,52.2, ,63.6, ,53, ,24, ,37, ,36.6, ,4.4,Y,104.6,Y,59.8, 
157,Point San Pedro,San Francisco Bay,4/10/2013,100,0.21, ,0.00, ,577, ,10.5, ,80.8, ,57.8,Y,67.4, ,59, ,31, ,46, ,45.9, ,4.6,R,110.5,R,60.9, 
157,Point San Pedro,San Francisco Bay,4/11/2013,101,0.18, ,0.00, ,585, ,10.1, ,73.6, ,45.4, ,57.9, ,86, ,35, ,61, ,44.7, ,3.6, ,85.3, ,61.5, 
157,Point San Pedro,San Francisco Bay,4/12/2013,102,0.17, ,0.00, ,582, ,10.5, ,70.7, ,41.5, ,53.9, ,96, ,48, ,74, ,45.8, ,3.0, ,72.2, ,60.6, 
157,Point San Pedro,San Francisco Bay,4/13/2013,103,0.17, ,0.00, ,550, ,9.2, ,68.4, ,42.1, ,54.6, ,93, ,42, ,63, ,42.4, ,3.7, ,89.6, ,60.4, 
157,Point San Pedro,San Francisco Bay,4/14/2013,104,0.18, ,0.00, ,598, ,8.1, ,66.8, ,36.8, ,52.3, ,91, ,34, ,60, ,39.0, ,4.6,R,110.1,R,60.0, 
157,Point San Pedro,San Francisco Bay,4/15/2013,105,0.18, ,0.00, ,611, ,7.5, ,59.0, ,43.3, ,50.4, ,83, ,44, ,60, ,37.0, ,5.9,R,142.4,R,60.0, 
157,Point San Pedro,San Francisco Bay,4/16/2013,106,0.20, ,0.00, ,617, ,5.8, ,67.4, ,45.2, ,56.0, ,56, ,25, ,38, ,30.9, ,4.5,R,107.5,R,59.8, 
157,Point San Pedro,San Francisco Bay,4/17/2013,107,0.21, ,0.00, ,620, ,5.8, ,70.8, ,44.5, ,58.8, ,75, ,21, ,34, ,30.6, ,4.2,Y,100.3,Y,60.4, 
157,Point San Pedro,San Francisco Bay,4/18/2013,108,0.20, ,0.00, ,606, ,8.4, ,75.1, ,42.0, ,58.8, ,91, ,22, ,49, ,39.9, ,3.0, ,70.9, ,60.5, 
157,Point San Pedro,San Francisco Bay,4/19/2013,109,0.20, ,0.00, ,754,R,10.4, ,75.1, ,61.6,R,67.8, ,96, ,32, ,45, ,45.6, ,5.0,R,120.9,R,60.9, 
157,Point San Pedro,San Francisco Bay,4/20/2013,110,0.21, ,0.00, ,621, ,9.9, ,78.3, ,45.3, ,61.8, ,86, ,27, ,53, ,44.4, ,3.0, ,72.9, ,61.7, 
157,Point San Pedro,San Francisco Bay,4/21/2013,111,0.20, ,0.00, ,614, ,11.1, ,80.2, ,43.3, ,59.7, ,95, ,33, ,63, ,47.2, ,2.5, ,60.3, ,62.2, 
157,Point San Pedro,San Francisco Bay,4/22/2013,112,0.22, ,0.00, ,616, ,11.3, ,85.0, ,46.4, ,63.3, ,95, ,25, ,57, ,47.8, ,2.6, ,63.1, ,62.8, 
157,Point San Pedro,San Francisco Bay,4/23/2013,113,0.22, ,0.00, ,647, ,8.8, ,78.0, ,43.7, ,61.1, ,94, ,14, ,48, ,41.1, ,3.5, ,82.8, ,63.2, 
157,Point San Pedro,San Francisco Bay,4/24/2013,114,0.17, ,0.00, ,599, ,10.5, ,62.0, ,41.8, ,51.7, ,95, ,63, ,80, ,45.8, ,4.5,R,108.3,R,62.2, 
157,Point San Pedro,San Francisco Bay,4/25/2013,115,0.11, ,0.00, ,390, ,11.1, ,66.3, ,44.1, ,54.7, ,95, ,56, ,76, ,47.4, ,3.0, ,72.8, ,61.3, 
157,Point San Pedro,San Francisco Bay,4/26/2013,116,0.16, ,0.00, ,557, ,10.8, ,63.6, ,41.0, ,52.6, ,95, ,63, ,80, ,46.5, ,3.1, ,75.5, ,61.0, 
157,Point San Pedro,San Francisco Bay,4/27/2013,117,0.17, ,0.00, ,597, ,11.1, ,65.6, ,39.3, ,52.7, ,96, ,62, ,82, ,47.2, ,3.2, ,76.9, ,61.1, 
157,Point San Pedro,San Francisco Bay,4/28/2013,118,0.19, ,0.00, ,617, ,12.4, ,73.8, ,46.0, ,58.5, ,93, ,54, ,74, ,50.2, ,3.2, ,77.6, ,61.8, 
157,Point San Pedro,San Francisco Bay,4/29/2013,119,0.21, ,0.00, ,629, ,12.8, ,78.2, ,48.4, ,63.9, ,95, ,44, ,63, ,51.1, ,3.0, ,71.8, ,63.2, 
157,Point San Pedro,San Francisco Bay,4/30/2013,120,0.21, ,0.00, ,641, ,10.7, ,76.4, ,46.4, ,61.8,H,93,H,14,H,57, ,46.4, ,3.3, ,79.9, ,64.0, 
157,Point San Pedro,San Francisco Bay,5/1/2013,121,0.24,R,0.00, ,664, ,7.0, ,84.3, ,47.9, ,69.1,H,91,H,10,H,29, ,35.5, ,3.5, ,85.0, ,64.7, 
