Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (in),qc,Precip (in),qc,Sol Rad (Ly/day),qc,Avg Vap Pres (mBars),qc,Max Air Temp (F),qc,Min Air Temp (F),qc,Avg Air Temp (F),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (F),qc,Avg Wind Speed (mph),qc,Wind Run (miles),qc,Avg Soil Temp (F),qc
235,Verona,Sacramento Valley,1/25/2013,025,0.06, ,0.00, ,224, ,13.2, ,68.1,Y,48.8, ,55.4, ,98, ,63, ,88, ,51.8, ,2.6, ,61.5, ,49.1, 
235,Verona,Sacramento Valley,1/26/2013,026,0.07, ,0.00, ,274, ,10.7, ,63.9, ,43.6, ,52.3, ,98, ,45, ,80, ,46.2, ,5.3, ,127.7, ,50.5, 
235,Verona,Sacramento Valley,1/27/2013,027,0.07, ,0.00, ,299, ,7.1, ,56.8, ,29.5, ,43.6, ,97, ,43, ,73, ,35.6, ,4.1, ,97.2, ,48.4, 
235,Verona,Sacramento Valley,1/28/2013,028,0.07, ,0.00, ,285, ,7.0, ,58.9, ,29.4, ,43.8, ,96, ,45, ,72, ,35.2, ,4.0, ,97.0, ,46.4, 
235,Verona,Sacramento Valley,1/29/2013,029,0.08, ,0.00, ,285, ,7.3, ,61.6, ,31.3, ,44.1, ,97, ,41, ,74, ,36.4, ,4.5, ,107.6, ,46.0, 
235,Verona,Sacramento Valley,1/30/2013,030,0.07, ,0.00, ,307, ,8.2, ,60.4, ,35.1, ,46.0, ,97, ,52, ,78, ,39.3, ,3.1, ,74.2, ,46.3, 
235,Verona,Sacramento Valley,1/31/2013,031,0.07, ,0.00, ,304, ,8.7, ,65.4, ,30.2, ,45.9, ,98, ,52, ,82, ,40.9, ,2.3, ,55.6, ,46.4, 
235,Verona,Sacramento Valley,2/1/2013,032,0.07, ,0.00, ,310, ,8.9, ,67.3, ,31.6, ,47.7, ,97, ,48, ,79, ,41.4, ,2.9, ,68.6, ,46.6, 
235,Verona,Sacramento Valley,2/2/2013,033,0.06, ,0.00, ,239, ,8.9, ,67.0, ,37.0, ,48.1, ,98, ,45, ,78, ,41.6, ,2.5, ,60.5, ,46.9, 
235,Verona,Sacramento Valley,2/3/2013,034,0.06, ,0.00, ,261, ,8.9, ,65.4, ,32.7, ,45.2, ,98, ,50, ,87, ,41.4, ,2.3, ,55.9, ,46.9, 
235,Verona,Sacramento Valley,2/4/2013,035,0.07, ,0.00, ,302, ,9.3, ,62.0, ,33.8, ,47.4, ,98, ,59, ,84, ,42.8, ,2.8, ,67.0, ,47.4, 
235,Verona,Sacramento Valley,2/5/2013,036,0.05, ,0.00, ,245, ,9.1, ,56.3, ,35.4, ,45.9, ,97, ,67, ,86, ,42.0, ,4.7, ,111.8, ,47.6, 
235,Verona,Sacramento Valley,2/6/2013,037,0.07, ,0.00, ,303, ,8.4, ,61.4, ,33.9, ,46.5, ,98, ,44, ,78, ,39.9, ,4.3, ,104.3, ,47.4, 
235,Verona,Sacramento Valley,2/7/2013,038,0.05, ,0.06, ,209, ,8.1, ,58.1, ,37.8, ,45.9, ,93, ,43, ,77, ,39.1, ,6.5, ,156.9, ,47.5, 
235,Verona,Sacramento Valley,2/8/2013,039,0.10, ,0.00, ,337, ,6.6, ,57.8, ,32.2, ,44.2, ,97, ,39, ,67, ,33.8, ,7.6, ,182.9, ,46.6, 
235,Verona,Sacramento Valley,2/9/2013,040,0.08, ,0.00, ,349, ,5.7, ,61.1, ,31.8, ,44.5, ,83, ,32, ,57, ,30.3, ,5.1, ,121.5, ,46.1, 
235,Verona,Sacramento Valley,2/10/2013,041,0.09, ,0.00, ,345, ,6.4, ,62.6, ,25.3, ,43.6, ,97, ,39, ,67, ,33.2, ,4.5, ,107.5, ,45.5, 
235,Verona,Sacramento Valley,2/11/2013,042,0.09, ,0.00, ,356, ,6.1, ,66.6, ,29.8, ,47.8, ,81, ,28, ,54, ,32.0, ,4.4, ,105.4, ,46.0, 
235,Verona,Sacramento Valley,2/12/2013,043,0.08, ,0.00, ,191, ,7.4, ,63.1, ,33.5, ,48.1, ,96, ,39, ,65, ,36.9, ,2.2, ,53.1, ,47.4, 
235,Verona,Sacramento Valley,2/13/2013,044,0.08, ,0.00, ,344, ,7.5, ,62.7, ,27.9, ,44.7, ,97, ,45, ,75, ,37.2, ,2.2, ,52.6, ,46.1, 
235,Verona,Sacramento Valley,2/14/2013,045,0.10, ,0.00, ,363, ,8.8, ,73.3, ,30.9, ,50.3, ,97, ,37, ,71, ,41.3, ,3.9, ,92.4, ,46.9, 
235,Verona,Sacramento Valley,2/15/2013,046,0.09, ,0.00, ,362, ,9.3, ,69.2, ,31.9, ,49.3, ,97, ,50, ,77, ,42.6, ,2.2, ,53.5, ,48.0, 
235,Verona,Sacramento Valley,2/16/2013,047,0.08, ,0.00, ,303, ,9.0, ,68.0, ,34.1, ,49.0, ,97, ,47, ,76, ,41.7, ,2.8, ,67.2, ,48.1, 
235,Verona,Sacramento Valley,2/17/2013,048,0.10, ,0.00, ,375, ,7.8, ,67.3, ,30.8, ,48.3, ,97, ,42, ,67, ,38.0, ,3.6, ,86.1, ,48.1, 
235,Verona,Sacramento Valley,2/18/2013,049,0.09, ,0.00, ,313, ,8.3, ,58.3, ,32.2, ,46.5, ,92, ,60, ,77, ,39.7, ,7.5, ,178.9, ,47.7, 
235,Verona,Sacramento Valley,2/19/2013,050,0.02, ,0.39, ,129, ,7.6, ,48.3, ,32.2, ,41.3, ,96, ,70, ,86, ,37.6, ,6.9, ,165.6, ,46.9, 
235,Verona,Sacramento Valley,2/20/2013,051,0.11, ,0.00, ,402,R,6.3, ,61.5, ,27.6, ,43.4, ,96, ,36, ,66, ,32.7, ,6.1, ,146.7, ,45.7, 
235,Verona,Sacramento Valley,2/21/2013,052,0.11, ,0.00, ,402,R,6.3, ,62.7, ,26.3, ,44.3, ,96, ,33, ,64, ,32.7, ,5.4, ,129.4, ,45.7, 
235,Verona,Sacramento Valley,2/22/2013,053,0.10, ,0.00, ,376, ,7.3, ,62.2, ,27.3, ,47.3, ,95, ,42, ,66, ,36.5, ,4.6, ,111.1, ,46.3, 
235,Verona,Sacramento Valley,2/23/2013,054,0.14, ,0.00, ,407,R,6.4, ,60.4, ,36.5, ,49.1, ,93, ,30, ,54, ,33.2, ,9.8, ,235.9, ,47.8, 
235,Verona,Sacramento Valley,2/24/2013,055,0.14, ,0.00, ,400, ,5.4, ,65.1, ,35.9, ,48.6, ,72, ,28, ,47, ,29.1, ,8.4, ,202.8, ,46.8, 
235,Verona,Sacramento Valley,2/25/2013,056,0.11, ,0.00, ,416,R,6.9, ,65.6, ,34.8, ,48.1, ,76, ,37, ,60, ,35.0, ,4.8, ,114.7, ,47.0, 
235,Verona,Sacramento Valley,2/26/2013,057,0.17, ,0.00, ,406, ,5.5, ,66.8, ,31.6, ,49.0, ,80, ,25, ,47, ,29.6, ,9.9, ,236.4, ,46.7, 
235,Verona,Sacramento Valley,2/27/2013,058,0.10, ,0.00, ,416, ,6.8, ,68.3, ,27.2, ,48.1, ,90, ,32, ,60, ,34.8, ,2.8, ,66.1, ,47.1, 
235,Verona,Sacramento Valley,2/28/2013,059,0.12, ,0.00, ,416, ,9.0, ,73.0, ,35.0, ,54.2, ,96, ,36, ,62, ,41.7, ,2.9, ,69.0, ,49.2, 
235,Verona,Sacramento Valley,3/1/2013,060,0.12, ,0.00, ,434,R,10.1, ,74.1, ,33.8, ,54.4, ,96, ,43, ,70, ,44.8, ,3.0, ,71.4, ,50.3, 
235,Verona,Sacramento Valley,3/2/2013,061,0.07, ,0.00, ,262, ,11.5, ,68.9, ,40.2, ,54.8, ,96, ,55, ,79, ,48.3, ,2.4, ,57.1, ,51.2, 
235,Verona,Sacramento Valley,3/3/2013,062,0.06, ,0.00, ,265, ,12.1, ,67.1, ,47.4, ,56.6, ,89, ,61, ,77, ,49.7, ,4.1, ,98.6, ,53.3, 
235,Verona,Sacramento Valley,3/4/2013,063,0.10, ,0.00, ,400, ,10.7, ,67.2, ,40.1, ,52.3, ,97, ,60, ,80, ,46.3, ,5.0, ,119.4, ,53.0, 
235,Verona,Sacramento Valley,3/5/2013,064,0.12, ,0.11, ,414, ,8.5, ,60.8, ,41.3, ,50.5, ,81, ,49, ,68, ,40.3, ,8.3, ,200.4, ,52.4, 
235,Verona,Sacramento Valley,3/6/2013,065,0.09, ,0.09, ,337, ,8.8, ,57.5, ,37.4, ,49.3, ,93, ,57, ,73, ,41.2, ,8.1, ,194.1, ,52.1, 
235,Verona,Sacramento Valley,3/7/2013,066,0.10, ,0.00, ,406, ,8.3, ,61.7, ,33.6, ,47.5, ,96, ,47, ,74, ,39.6, ,3.3, ,78.2, ,51.3, 
235,Verona,Sacramento Valley,3/8/2013,067,0.13, ,0.00, ,451, ,7.5, ,69.1, ,33.9, ,50.3, ,89, ,30, ,60, ,37.0, ,5.1, ,122.8, ,51.2, 
235,Verona,Sacramento Valley,3/9/2013,068,0.15, ,0.00, ,484,R,7.4, ,70.8, ,33.1, ,51.3, ,97, ,26, ,58, ,36.9, ,5.6, ,133.4, ,51.1, 
235,Verona,Sacramento Valley,3/10/2013,069,0.12, ,0.00, ,465,R,8.1, ,66.6, ,29.2, ,49.0, ,95, ,42, ,68, ,39.0, ,3.4, ,81.1, ,50.8, 
235,Verona,Sacramento Valley,3/11/2013,070,0.13, ,0.00, ,471,R,9.6, ,71.3, ,34.9, ,53.1, ,97, ,42, ,69, ,43.4, ,2.9, ,68.4, ,51.4, 
235,Verona,Sacramento Valley,3/12/2013,071,0.13, ,0.00, ,477,R,10.9, ,76.3, ,36.5, ,56.1, ,97, ,43, ,71, ,46.9, ,2.3, ,54.2, ,52.7, 
235,Verona,Sacramento Valley,3/13/2013,072,0.14, ,0.00, ,455, ,12.3, ,77.6, ,38.8, ,58.4, ,97, ,46, ,73, ,50.0, ,3.1, ,74.6, ,54.0, 
235,Verona,Sacramento Valley,3/14/2013,073,0.11, ,0.00, ,370, ,12.8, ,79.3, ,40.3, ,59.3, ,97, ,47, ,74, ,51.0, ,2.1, ,51.6, ,55.1, 
235,Verona,Sacramento Valley,3/15/2013,074,0.12, ,0.00, ,391, ,12.1, ,78.9, ,41.8, ,58.6, ,98, ,42, ,72, ,49.6, ,2.8, ,68.2, ,55.8, 
235,Verona,Sacramento Valley,3/16/2013,075,0.15, ,0.00, ,455, ,10.1, ,80.3, ,35.9, ,57.8, ,98, ,27, ,62, ,44.9, ,3.6, ,86.9, ,55.6, 
235,Verona,Sacramento Valley,3/17/2013,076,0.15, ,0.00, ,488, ,8.0, ,72.2, ,39.4, ,55.8, ,80, ,31, ,53, ,38.9, ,4.0, ,96.6, ,55.2, 
235,Verona,Sacramento Valley,3/18/2013,077,0.10, ,0.00, ,345, ,9.2, ,69.3, ,32.9, ,54.4, ,97, ,40, ,64, ,42.4, ,3.0, ,71.5, ,54.2, 
235,Verona,Sacramento Valley,3/19/2013,078,0.07, ,0.19, ,254, ,11.5, ,67.8, ,38.7, ,55.6, ,96, ,52, ,76, ,48.3, ,3.8, ,91.2, ,55.5, 
235,Verona,Sacramento Valley,3/20/2013,079,0.05, ,0.31, ,206, ,13.2, ,63.6, ,47.2, ,54.8, ,97, ,79, ,90, ,52.0, ,6.0, ,143.1, ,56.0, 
235,Verona,Sacramento Valley,3/21/2013,080,0.16, ,0.00, ,522,R,8.5, ,68.1, ,40.2, ,53.2, ,98, ,29, ,61, ,40.2, ,6.9, ,164.7, ,57.2, 
235,Verona,Sacramento Valley,3/22/2013,081,0.23, ,0.00, ,535,R,5.2, ,64.7, ,42.8, ,53.1, ,50, ,24, ,38, ,27.9, ,12.8,Y,307.2,Y,57.6, 
235,Verona,Sacramento Valley,3/23/2013,082,0.17, ,0.00, ,541,R,6.5, ,71.0, ,40.7, ,53.5, ,72, ,28, ,47, ,33.7, ,6.3, ,151.6, ,55.1, 
235,Verona,Sacramento Valley,3/24/2013,083,0.15, ,0.00, ,528,R,8.8, ,73.8, ,35.6, ,55.2, ,94, ,31, ,59, ,41.2, ,2.8, ,68.0, ,55.3, 
235,Verona,Sacramento Valley,3/25/2013,084,0.14, ,0.00, ,440, ,10.0, ,68.5, ,43.8, ,54.7, ,91, ,46, ,68, ,44.5, ,6.1, ,145.7, ,56.4, 
235,Verona,Sacramento Valley,3/26/2013,085,0.14, ,0.00, ,526, ,11.2, ,72.4, ,46.1, ,61.5, ,91, ,46, ,60, ,47.5, ,3.8, ,91.2, ,58.0, 
235,Verona,Sacramento Valley,3/27/2013,086,0.16, ,0.00, ,509, ,11.5, ,70.9, ,46.4, ,56.9, ,92, ,53, ,73, ,48.3, ,6.2, ,149.7, ,57.6, 
235,Verona,Sacramento Valley,3/28/2013,087,0.11, ,0.00, ,390, ,12.6, ,72.1, ,47.1, ,57.6, ,96, ,55, ,78, ,50.7, ,4.1, ,98.8, ,58.4, 
235,Verona,Sacramento Valley,3/29/2013,088,0.16, ,0.00, ,532, ,12.0, ,80.4, ,43.9, ,60.3, ,97, ,39, ,67, ,49.4, ,3.6, ,85.3, ,58.5, 
235,Verona,Sacramento Valley,3/30/2013,089,0.14, ,0.12, ,410, ,12.3, ,78.4, ,45.6, ,60.8, ,92, ,44, ,68, ,50.0, ,3.6, ,86.8, ,59.0, 
235,Verona,Sacramento Valley,3/31/2013,090,0.11, ,0.72, ,383, ,13.6, ,71.3, ,50.5, ,58.3, ,97, ,51, ,82, ,52.8, ,4.7, ,112.5, ,60.1, 
235,Verona,Sacramento Valley,4/1/2013,091,0.14, ,0.00, ,500, ,13.2, ,70.3, ,47.5, ,58.4, ,97, ,55, ,79, ,52.0, ,2.8, ,66.1, ,60.4, 
235,Verona,Sacramento Valley,4/2/2013,092,0.15, ,0.00, ,514, ,13.0, ,75.2, ,43.8, ,59.1, ,97, ,47, ,76, ,51.5, ,3.0, ,71.6, ,59.9, 
235,Verona,Sacramento Valley,4/3/2013,093,0.14, ,0.00, ,500, ,13.6, ,78.1, ,44.6, ,60.2, ,97, ,50, ,76, ,52.7, ,2.7, ,64.2, ,60.4, 
235,Verona,Sacramento Valley,4/4/2013,094,0.07, ,0.78, ,258, ,13.7, ,65.6, ,51.3, ,57.0, ,97, ,69, ,86, ,53.0, ,6.2, ,148.1, ,60.1, 
235,Verona,Sacramento Valley,4/5/2013,095,0.13, ,0.00, ,462, ,12.8, ,69.9, ,48.5, ,58.0, ,97, ,54, ,78, ,51.1, ,4.2, ,100.2, ,60.2, 
235,Verona,Sacramento Valley,4/6/2013,096,0.12, ,0.00, ,411, ,13.4, ,69.1, ,50.7, ,58.5, ,93, ,63, ,80, ,52.4, ,5.5, ,132.6, ,60.5, 
235,Verona,Sacramento Valley,4/7/2013,097,0.14, ,0.00, ,430, ,12.0, ,68.9, ,48.7, ,57.4, ,92, ,60, ,74, ,49.3, ,7.3, ,174.4, ,60.6, 
235,Verona,Sacramento Valley,4/8/2013,098,0.24, ,0.00, ,609,R,7.5, ,67.5, ,47.4, ,56.5, ,93, ,31, ,48, ,37.1, ,12.5,Y,299.1,Y,58.8, 
235,Verona,Sacramento Valley,4/9/2013,099,0.25, ,0.00, ,615,R,7.8, ,74.2, ,47.2, ,59.3, ,69, ,27, ,45, ,38.2, ,10.2, ,244.7, ,58.0, 
235,Verona,Sacramento Valley,4/10/2013,100,0.20, ,0.00, ,596, ,12.5, ,86.9, ,44.9, ,67.2, ,76, ,37, ,55, ,50.5, ,4.3, ,103.7, ,59.5, 
235,Verona,Sacramento Valley,4/11/2013,101,0.22, ,0.00, ,606,R,9.8, ,77.7, ,50.7, ,63.3, ,71, ,29, ,49, ,44.0, ,5.9, ,142.1, ,61.1, 
235,Verona,Sacramento Valley,4/12/2013,102,0.19, ,0.00, ,604, ,10.7, ,81.2, ,40.2, ,61.9, ,92, ,33, ,57, ,46.4, ,3.4, ,81.5, ,60.2, 
235,Verona,Sacramento Valley,4/13/2013,103,0.17, ,0.00, ,560, ,11.9, ,78.7, ,42.6, ,59.9, ,94, ,44, ,68, ,49.2, ,3.1, ,75.1, ,61.0, 
235,Verona,Sacramento Valley,4/14/2013,104,0.21, ,0.00, ,598, ,8.7, ,73.7, ,43.2, ,58.7, ,94, ,31, ,52, ,41.0, ,5.8, ,138.3, ,60.2, 
235,Verona,Sacramento Valley,4/15/2013,105,0.14, ,0.07, ,493, ,9.1, ,65.0, ,43.3, ,53.0, ,94, ,46, ,67, ,42.2, ,5.2, ,124.5, ,59.7, 
235,Verona,Sacramento Valley,4/16/2013,106,0.24, ,0.00, ,634,R,5.9, ,67.8, ,39.7, ,54.1, ,67, ,26, ,41, ,31.1, ,10.3, ,247.1, ,57.8, 
235,Verona,Sacramento Valley,4/17/2013,107,0.24, ,0.00, ,649,R,5.9, ,69.9, ,38.9, ,54.6, ,72, ,24, ,41, ,31.3, ,8.6, ,206.8, ,57.0, 
235,Verona,Sacramento Valley,4/18/2013,108,0.20, ,0.00, ,634,R,7.3, ,79.3, ,39.6, ,58.4, ,75, ,24, ,44, ,36.4, ,3.9, ,93.3, ,57.3, 
235,Verona,Sacramento Valley,4/19/2013,109,0.19, ,0.00, ,585, ,10.3, ,83.7, ,39.4, ,61.6, ,90, ,32, ,55, ,45.2, ,2.8, ,68.0, ,58.5, 
235,Verona,Sacramento Valley,4/20/2013,110,0.27, ,0.00, ,647,R,8.2, ,85.8, ,47.1, ,66.4, ,74, ,15, ,37, ,39.3, ,7.0, ,167.1, ,60.0, 
235,Verona,Sacramento Valley,4/21/2013,111,0.23, ,0.00, ,637, ,9.7, ,89.8, ,39.6, ,65.8, ,89, ,18, ,45, ,43.8, ,3.4, ,82.0, ,60.2, 
235,Verona,Sacramento Valley,4/22/2013,112,0.32, ,0.00, ,644, ,8.2, ,90.5, ,50.1, ,71.3, ,82, ,12, ,31, ,39.5, ,9.2, ,220.8, ,62.2, 
235,Verona,Sacramento Valley,4/23/2013,113,0.32, ,0.00, ,668,R,6.0, ,86.9, ,50.0, ,69.2, ,65, ,12, ,25, ,31.7, ,10.0, ,238.9, ,63.4, 
235,Verona,Sacramento Valley,4/24/2013,114,0.29, ,0.00, ,792,R,7.1, ,90.9,Y,53.2, ,77.0, ,85, ,11, ,23, ,35.9, ,9.0, ,214.9, ,65.9, 
235,Verona,Sacramento Valley,4/25/2013,115,0.22, ,0.00, ,643, ,11.3, ,78.3, ,48.1, ,61.6, ,86, ,39, ,60, ,47.8, ,7.1, ,169.4, ,65.0, 
235,Verona,Sacramento Valley,4/26/2013,116,0.21, ,0.00, ,631, ,11.7, ,84.5, ,44.7, ,63.3, ,92, ,30, ,59, ,48.7, ,4.7, ,113.7, ,65.7, 
235,Verona,Sacramento Valley,4/27/2013,117,0.22, ,0.00, ,635, ,12.8, ,89.7, ,46.0, ,67.6, ,91, ,29, ,56, ,51.2, ,3.7, ,89.6, ,67.1, 
235,Verona,Sacramento Valley,4/28/2013,118,0.24, ,0.00, ,632, ,12.0, ,93.6,Y,48.1, ,70.9, ,92, ,15, ,47, ,49.5, ,3.6, ,87.5, ,68.5,Y
235,Verona,Sacramento Valley,4/29/2013,119,0.29,R,0.00, ,618, ,11.1, ,92.7,Y,54.7, ,74.8, ,76, ,18, ,38, ,47.4, ,6.7, ,161.0, ,69.2,Y
235,Verona,Sacramento Valley,4/30/2013,120,0.41, ,0.00, ,649, ,6.1, ,84.5, ,60.1,Y,72.4, ,45, ,13, ,22, ,31.8, ,14.6,R,350.8,R,69.4,Y
235,Verona,Sacramento Valley,5/1/2013,121,0.41, ,0.00, ,677, ,5.6,Y,89.1, ,57.3, ,72.0, ,38, ,13, ,21,Y,29.8,Y,14.1,R,339.2,R,69.1, 
235,Verona,Sacramento Valley,5/2/2013,122,0.28, ,0.00, ,671, ,7.3, ,93.1, ,54.4, ,72.1, ,63, ,10, ,27, ,36.5, ,5.6, ,133.4, ,70.0, 
235,Verona,Sacramento Valley,5/3/2013,123,0.26, ,0.00, ,644, ,10.8, ,92.5, ,46.0, ,72.2, ,82, ,17, ,40, ,46.6, ,4.1, ,98.5, ,70.4, 
235,Verona,Sacramento Valley,5/4/2013,124,0.34, ,0.00, ,672, ,9.3, ,90.4, ,54.6, ,73.7, ,76, ,16, ,33, ,42.6, ,9.5, ,227.1, ,71.3, 
235,Verona,Sacramento Valley,5/5/2013,125,0.18, ,0.00, ,519, ,11.3, ,76.3, ,54.2, ,63.8, ,75, ,37, ,56, ,47.7, ,5.4, ,129.5, ,70.4, 
235,Verona,Sacramento Valley,5/6/2013,126,0.12, ,0.08, ,367, ,13.7, ,72.0, ,57.3, ,62.3, ,91, ,51, ,71, ,52.9, ,6.2, ,147.9, ,68.8, 
